text,label,dataset,language,text_original,sentence_count,word_count,char_count,script_tamil,script_malayalam,script_kannada,script_latin,dominant_script,code_mix_index,label_encoded
ee song nodidmel kado kattakade preshne..next song yavaga?!,Not_offensive,kannada_offensive,kannada,Ee song nodidmel kado kattakade preshne......Next song yavaga???!,1,8,59,0,0,0,48,latin,0.0,0
bro navu arvinda tilkotidivi andre navu avrige yenadru kodbeku dodd dodd channel galige hinde dodd vyakti irtare so skip madade nodi avrigu duddu barli .,Not_offensive,kannada_offensive,kannada,Bro navu arvinda tilkotidivi andre navu avrige yenadru kodbeku dodd dodd channel galige hinde dodd vyakti irtare so skip madade nodi avrigu duddu barli  .,1,25,153,0,0,0,128,latin,4.0,0
ean dailag guru,Not_offensive,kannada_offensive,kannada,Ean dailag guru,1,3,15,0,0,0,13,latin,0.0,0
ಬಿಟ್ಟ ಹೋಗಿರೋ ರಶ್ಮಿಕಾ ಗೆ ಹೇಗ್ ಆಗ್ಬೇಕು ಗೊತ್ತಾ ಯಾಕಾದ್ರೂ ಬಿಟ್ಟ ಹೋದೆ ರಕ್ಷಿತ ಅವರನ್ನ ಅಂತ ಫೀಲ್ ಆಗ್ಬೇಕು ಆ ತರಾ success ನಿಮ್ಮದಾಗಲಿ ಶ್ರೀನಮ್ ನಾರಾಯಣ ಸಿನಿಮಾ,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,ಬಿಟ್ಟ ಹೋಗಿರೋ ರಶ್ಮಿಕಾ ಗೆ ಹೇಗ್ ಆಗ್ಬೇಕು ಗೊತ್ತಾ ಯಾಕಾದ್ರೂ ಬಿಟ್ಟ ಹೋದೆ ರಕ್ಷಿತ ಅವರನ್ನ ಅಂತ ಫೀಲ್ ಆಗ್ಬೇಕು ಆ ತರಾ success ನಿಮ್ಮದಾಗಲಿ ಶ್ರೀನಮ್  ನಾರಾಯಣ ಸಿನಿಮಾ,1,22,141,0,0,113,7,kannada,4.545454545454546,1
super song sir,Not_offensive,kannada_offensive,kannada,Super song sir,1,3,14,0,0,0,12,latin,0.0,0
nice movie,Not_offensive,kannada_offensive,kannada,Nice movie,1,2,10,0,0,0,9,latin,0.0,0
ಏನ್ ಮ್ಯೂಸಿಕ್ ಕೊಟ್ಟೀದಿಯ ಗುರು..ni'm surrender ಟು ಲಿರಿಕ್ಸ,Not_offensive,kannada_offensive,kannada,ಏನ್ ಮ್ಯೂಸಿಕ್ ಕೊಟ್ಟೀದಿಯ ಗುರು..nI'm surrender ಟು ಲಿರಿಕ್ಸ,1,7,54,0,0,33,12,kannada,28.57142857142857,0
rakshith sir fan like here,Not_offensive,kannada_offensive,kannada,Rakshith Sir fan like here,1,5,26,0,0,0,22,latin,0.0,0
ಉಳಿದವರು ಕಂಡಂತೆ ಪಾರ್ಟ್ 2,Not_offensive,kannada_offensive,kannada,ಉಳಿದವರು ಕಂಡಂತೆ ಪಾರ್ಟ್ 2,1,4,23,0,0,19,0,kannada,25.0,0
nenne bigboss nalli chandan same step maadudru..,Not_offensive,kannada_offensive,kannada,Nenne bigboss nalli chandan same step maadudru..,1,7,48,0,0,0,40,latin,0.0,0
full gichhh madi nod anaa mast,Not_offensive,kannada_offensive,kannada,Full gichhh Madi nod anaa mast,1,6,30,0,0,0,25,latin,0.0,0
super songs super steps,Not_offensive,kannada_offensive,kannada,super songs super steps,1,4,23,0,0,0,20,latin,0.0,0
ಕನ್ನಡ ಫಿಲ್ಮ್ ಹಿಸ್ಟರಿ ನಲ್ಲ್ಲಿ ಎರಡು ಕಾಲ ಘಟ್ಟ ಇರುತ್ತೆ,Not_offensive,kannada_offensive,kannada,ಕನ್ನಡ ಫಿಲ್ಮ್ ಹಿಸ್ಟರಿ ನಲ್ಲ್ಲಿ ಎರಡು ಕಾಲ ಘಟ್ಟ ಇರುತ್ತೆ,1,8,50,0,0,43,0,kannada,0.0,0
avanesrimannarayana du background music bgm release madi sir,Not_offensive,kannada_offensive,kannada,AvaneSrimannarayana du background music BGM release madi sir,1,8,60,0,0,0,53,latin,0.0,0
rashmika mandana aunty full stomach burning haa?!,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,Rashmika mandana aunty full stomach burning haa?!!! 🤣🤣🤣,1,7,49,0,0,0,41,latin,0.0,1
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸಿದ ಸಾಂಗ,Not_offensive,kannada_offensive,kannada,ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸಿದ ಸಾಂಗ,1,4,26,0,0,23,0,kannada,0.0,0
love story bandidde adre e tara yavdu illa,Offensive_Targeted_Insult_Group,kannada_offensive,kannada,Love story bandidde adre e Tara yavdu illa,1,8,42,0,0,0,35,latin,0.0,2
7 ವರ್ಷ ಕಷ್ಟಪಟ್ಟು ಮಾಡಿರೋ ಸಿನಿಮಾವನ್ನು ಸರಿಯಾದ ಸಮಯಕ್ಕೆ ಬಿಡುಗಡೆ ಮಾಡ್ಬೇಕಿತ್ತು ಸರ್. ಕೊರೋನಾ ವೈರಸ್ ಬಗ್ಗೆ ತಿಂಗಳ ಹಿಂದೆ ಮಾಹಿತಿ ಇತ್ತು.. ನನ್ನ ಪ್ರಕಾರ ಸಿನಿಮಾ ಸೋತಿದ್ದೇ ಆಗಿದ್ರೆ ಅದು ನಿಮ್ಮದೇ ತಪ್ಪಿಂದ. ಆದ್ರೆ ಇಂತ ಅದ್ಬುತ ಸಿನಿಮಾವನ್ನು ಇನ್ನೊಮ್ಮೆ ರಿ ರಿಲೀಸ್ ಮಾಡಿ ಸರ್..,Offensive_Targeted_Insult_Group,kannada_offensive,kannada,7 ವರ್ಷ ಕಷ್ಟಪಟ್ಟು ಮಾಡಿರೋ ಸಿನಿಮಾವನ್ನು ಸರಿಯಾದ ಸಮಯಕ್ಕೆ ಬಿಡುಗಡೆ ಮಾಡ್ಬೇಕಿತ್ತು ಸರ್... ಕೊರೋನಾ ವೈರಸ್ ಬಗ್ಗೆ ತಿಂಗಳ ಹಿಂದೆ ಮಾಹಿತಿ ಇತ್ತು.. ನನ್ನ ಪ್ರಕಾರ ಸಿನಿಮಾ ಸೋತಿದ್ದೇ ಆಗಿದ್ರೆ ಅದು ನಿಮ್ಮದೇ ತಪ್ಪಿಂದ... ಆದ್ರೆ ಇಂತ ಅದ್ಬುತ ಸಿನಿಮಾವನ್ನು ಇನ್ನೊಮ್ಮೆ ರಿ ರಿಲೀಸ್ ಮಾಡಿ ಸರ್....,4,34,239,0,0,199,0,kannada,2.941176470588235,2
dhananjay kinyaje ಇಲ್ಲ ಮಲಯಾಳಂನಲ್ಲಿಯೂ ಈಗ ಮೂವಿ ಓಡ್ತಾ ಇಲ್ಲ..ಅಲ್ಲಿ ಏನಿದ್ರೂ ಸೂಪರ್ ಸ್ಟಾರ್ ಗಳ ಮೂವಿಗೆ ಡಿಮಾಂಡ್ .ನಾನು ಎಷ್ಟೋ ಮೂವಿ ಯನ್ನು ಟಿವಿಯಲ್ಲಿ ನೋಡಿದ್ದೇನೆ..ತುಂಬಾ ಚೆನ್ನಾಗಿರುತ್ತೆ..ಆದ್ರೆ ಥಿಯೇಟರ್ ನಲ್ಲಿ ಓಡಿರೋದಿಲ್ಲ.ಕನ್ನಡದಲ್ಲಿ ಹೊಸಬರಿಗೆ ಇರುವಷ್ಟು ಸ್ಪೇಸ್ ಬೇರೆ ಭಾಷೆಯಲ್ಲಿ ಇಲ್ಲ.,Offensive_Untargetede,kannada_offensive,kannada,Dhananjay Kinyaje ಇಲ್ಲ ಮಲಯಾಳಂನಲ್ಲಿಯೂ ಈಗ ಮೂವಿ ಓಡ್ತಾ ಇಲ್ಲ..ಅಲ್ಲಿ ಏನಿದ್ರೂ ಸೂಪರ್ ಸ್ಟಾರ್ ಗಳ ಮೂವಿಗೆ ಡಿಮಾಂಡ್ .ನಾನು ಎಷ್ಟೋ ಮೂವಿ ಯನ್ನು ಟಿವಿಯಲ್ಲಿ ನೋಡಿದ್ದೇನೆ..ತುಂಬಾ ಚೆನ್ನಾಗಿರುತ್ತೆ..ಆದ್ರೆ ಥಿಯೇಟರ್ ನಲ್ಲಿ ಓಡಿರೋದಿಲ್ಲ...ಕನ್ನಡದಲ್ಲಿ ಹೊಸಬರಿಗೆ ಇರುವಷ್ಟು ಸ್ಪೇಸ್ ಬೇರೆ ಭಾಷೆಯಲ್ಲಿ ಇಲ್ಲ...,1,30,256,0,0,202,16,kannada,6.666666666666667,4
charitre shrustiso avatara..nrakshith ge idu hosa avatara,Not_offensive,kannada_offensive,kannada,Charitre shrustiso avatara....nRakshith ge idu hosa avatara,1,7,57,0,0,0,49,latin,0.0,0
manipal alla uddin khalji dehali sulthana .. ava ennu iddana,Not_offensive,kannada_offensive,kannada,@Sujith Manipal alla uddin khalji dehali sulthana ...... ava ennu iddana,2,10,60,0,0,0,49,latin,10.0,0
ವಿಜಯ್ ಪ್ರಕಾಶ್ ಅವರಿಗೆ ಈ ಸಾಂಗ್ match ಆಗ್ತಿಲ್ಲ but music is good,Not_offensive,kannada_offensive,kannada,ವಿಜಯ್ ಪ್ರಕಾಶ್ ಅವರಿಗೆ ಈ ಸಾಂಗ್ match ಆಗ್ತಿಲ್ಲ but music is good,1,11,61,0,0,32,19,kannada,45.45454545454545,0
navu matar use madatilla jagatinna yella deshgalu use madatidare.solemagane,Offensive_Untargetede,kannada_offensive,kannada,Navu matar use madatilla jagatinna yella deshgalu use madatidare.solemagane,1,9,75,0,0,0,66,latin,0.0,4
ಖುಷಿ ತುಂಬ ನೋವಾವಿತಮ್ಮ. ನೈಜ ನಟನೆ ನನಗೆ ನಿನ್ನ ನೋಡಿ ತುಂಬ ಅತ್ತುಬಿಟ್ಟೆ.,Not_offensive,kannada_offensive,kannada,ಖುಷಿ ತುಂಬ ನೋವಾವಿತಮ್ಮ. ನೈಜ ನಟನೆ ನನಗೆ ನಿನ್ನ ನೋಡಿ ತುಂಬ ಅತ್ತುಬಿಟ್ಟೆ.,2,10,64,0,0,53,0,kannada,0.0,0
avinash pls nivelru movie na promote madi. insta fb alli promote madi,Not_offensive,kannada_offensive,kannada,@Poojari Avinash pls nivelru movie na promote madi. Insta & fb alli promote madi,2,12,69,0,0,0,57,latin,0.0,0
super d boss fans,Not_offensive,kannada_offensive,kannada,Super d boss fans,1,4,17,0,0,0,14,latin,0.0,0
ಸೂಪರ್ ಸರ್,Not_offensive,kannada_offensive,kannada,ಸೂಪರ್  ಸರ್,1,2,9,0,0,8,0,kannada,0.0,0
papu lo childu dheera dheera appata kannada song salam rocky bhai hindi song modhlu adana tilko,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,@Chandan Papu lo childu dheera dheera appata kannada song salam rocky bhai hindi song modhlu adana tilko,1,16,95,0,0,0,80,latin,0.0,1
eno anna dool ebsi bitti alla comment boxnalli,Offensive_Untargetede,kannada_offensive,kannada,Eno Anna dool ebsi bitti alla comment boxnalli,1,8,46,0,0,0,39,latin,0.0,4
stupid fans halkat sulemagne nin amman thullu sulemagne gaandu nayi sulemakla d boss bagge matadidre sulemagne ninnamman keythini ashte nayi rande soole maga nim amman kalisu keythini soole rande magne,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,@Troll Stupid Fans halkat sulemagne nin Amman thullu sulemagne gaandu nayi sulemakla d boss bagge matadidre sulemagne Ninnamman keythini ashte nayi rande soole maga Nim Amman kalisu keythini soole rande magne,1,30,201,0,0,0,172,latin,0.0,1
jasti commets madirodhu d,Not_offensive,kannada_offensive,kannada,JASTI COMMETS MADIRODHU D,1,4,25,0,0,0,22,latin,0.0,0
sp adhu gun hesru,Not_offensive,kannada_offensive,kannada,@Sanju Sp adhu gun hesru,1,4,17,0,0,0,14,latin,0.0,0
film hit ahagokai e tharadha song irbaiku,Not_offensive,kannada_offensive,kannada,Film hit ahagokai e tharadha song irbaiku,1,7,41,0,0,0,35,latin,0.0,0
guru kiccha matte puneet matte shivanna boss anta yaaru annala guru,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,Guru kiccha matte puneet matte Shivanna boss anta yaaru annala guru,1,11,67,0,0,0,57,latin,0.0,1
evarge tik tok elde kakkasu agola anusutte,Offensive_Targeted_Insult_Group,kannada_offensive,kannada,Evarge tik tok elde kakkasu agola anusutte,1,7,42,0,0,0,36,latin,0.0,2
ತುಂಬಾ ಚೆನ್ನಾಗಿ ಮತಾಡ್ತಿಯ,Not_offensive,kannada_offensive,kannada,ತುಂಬಾ ಚೆನ್ನಾಗಿ ಮತಾಡ್ತಿಯ,1,3,23,0,0,21,0,kannada,0.0,0
ತೊಗರಿ ಅಭಿವೃದ್ಧಿ ನಿಗಮದ ವ್ಯವಸ್ಥಾಪಕ ನಿರ್ದೇಶಕರಿಗೆ,Not_offensive,kannada_offensive,kannada,ತೊಗರಿ ಅಭಿವೃದ್ಧಿ ನಿಗಮದ ವ್ಯವಸ್ಥಾಪಕ ನಿರ್ದೇಶಕರಿಗೆ,1,5,45,0,0,41,0,kannada,0.0,0
ayyoo. teligram nalli 10 ralli 9 jana nodidaare..n matte naanu 12 saari nodidini ..what a movie ya. mother sentiment,Not_offensive,kannada_offensive,kannada,Ayyoo.  Teligram nalli 10 ralli 9 jana nodidaare..n Matte naanu 12 saari nodidini ..what a movie ya... Mother sentiment,3,19,116,0,0,0,87,latin,15.789473684210526,0
ಹಾಡು ಕೇಳ್ತಾಯಿದ್ರೆ ಒಂಥರ ಲವ್ಲಿ ಕಿಕ್ ಏರುತ್ತೆ ಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ..nಧನ್ಯವಾದಗಳು.nರಕ್ಷಿತ್ ಸರ್.ವಿಜಯ್ ಸರ್..ಅಜನೀಶ್ ಸರ್. ಸೂಪರ್ಬ್ ಸಾಂಗ್.ಹ್ಯಾಂಡ್ಸ್ ಅಪ್,Not_offensive,kannada_offensive,kannada,ಹಾಡು ಕೇಳ್ತಾಯಿದ್ರೆ ಒಂಥರ ಲವ್ಲಿ ಕಿಕ್ ಏರುತ್ತೆ ಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ.......nಧನ್ಯವಾದಗಳು...nರಕ್ಷಿತ್ ಸರ್...ವಿಜಯ್ ಸರ್....ಅಜನೀಶ್ ಸರ್... ಸೂಪರ್ಬ್ ಸಾಂಗ್.ಹ್ಯಾಂಡ್ಸ್ ಅಪ್,2,15,136,0,0,112,2,kannada,6.666666666666667,0
ಇದೆಲ್ಲ ನಿಜಾನೆ ಏಕೆ ಅಂದ್ರೆ ಮಹಾಭಾರತ ನಡೆದಿರುವ ಬಗ್ಗೆ ನಮಗೆ ಗೊತ್ತಿದೆ ಅದರ ಕುರುಹುnಶ್ರೀ ಕೃಷ್ಣನ ಹೃದಯ ಈಗಲೂ ಪೂರಿ ಜಗನ್ನಾಥ್ ದೇವಸ್ಥನದಲ್ಲಿ ಜೀವಂತವಾಗಿ ಇರುವುದುn ನಮ್ಮ ಕೆಲವು ರಾಜಕಾಿಣಿಗಳು taxnಹಣ ದೋಚುವ ಬಗ್ಗೆ ಹೆಚ್ಚಿನ ಆಸಕ್ತಿಯನ್ನು ಹೊಂದಿರುತ್ತಾರೆ. ಆದ್ದರಿಂದ ಇಂತಹ ಅನೇಕ ವಿಚಾರಗಳು ಯಾರಿಗೂ ತಿಳಿದಿಲ್ಲ,Offensive_Untargetede,kannada_offensive,kannada,ಇದೆಲ್ಲ ನಿಜಾನೆ ಏಕೆ ಅಂದ್ರೆ ಮಹಾಭಾರತ ನಡೆದಿರುವ ಬಗ್ಗೆ ನಮಗೆ ಗೊತ್ತಿದೆ ಅದರ ಕುರುಹುnಶ್ರೀ ಕೃಷ್ಣನ ಹೃದಯ ಈಗಲೂ ಪೂರಿ ಜಗನ್ನಾಥ್ ದೇವಸ್ಥನದಲ್ಲಿ ಜೀವಂತವಾಗಿ ಇರುವುದುn ನಮ್ಮ  ಕೆಲವು ರಾಜಕಾಿಣಿಗಳು taxnಹಣ ದೋಚುವ ಬಗ್ಗೆ ಹೆಚ್ಚಿನ ಆಸಕ್ತಿಯನ್ನು ಹೊಂದಿರುತ್ತಾರೆ. ಆದ್ದರಿಂದ ಇಂತಹ ಅನೇಕ ವಿಚಾರಗಳು ಯಾರಿಗೂ ತಿಳಿದಿಲ್ಲ,2,34,262,0,0,222,6,kannada,8.823529411764707,4
nayak ಪೈಲ್ವಾನ್ ರನ್ನಿಂಗ್ ಸಕ್ಸಸ್ ಫುಲ್ ಇನ್ mars,Not_offensive,kannada_offensive,kannada,@prithvi nayak ಪೈಲ್ವಾನ್ ರನ್ನಿಂಗ್ ಸಕ್ಸಸ್ ಫುಲ್ ಇನ್ mars,1,7,44,0,0,29,9,kannada,28.57142857142857,0
karab guru nenu nnkn eddu masthu,Not_offensive,kannada_offensive,kannada,Karab guru nenu nNkn eddu masthu🤗,1,6,32,0,0,0,27,latin,0.0,0
dagar sule munde bindu,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,Dagar sule munde bindu,1,4,22,0,0,0,19,latin,0.0,1
ಹೌದು ಹುಲಿಯಾ,Not_offensive,kannada_offensive,kannada,ಹೌದು ಹುಲಿಯಾ,1,2,11,0,0,10,0,kannada,0.0,0
2020 ಇಪತ್ತರಲ್ಲಿ ಅತ್ಯುತ್ತಮ ನಿರ್ಧಾರ ಸರಿಯಾಗಿಯೇ ಇದೆ,Not_offensive,kannada_offensive,kannada,2020 ಇಪತ್ತರಲ್ಲಿ ಅತ್ಯುತ್ತಮ ನಿರ್ಧಾರ ಸರಿಯಾಗಿಯೇ ಇದೆ,1,6,47,0,0,38,0,kannada,16.666666666666664,0
nangu tumba ase movie nodbekanta adre movie near by yellu illa.,Not_offensive,kannada_offensive,kannada,Nangu tumba ase movie nodbekanta adre movie near by yellu illa.,1,11,63,0,0,0,52,latin,0.0,0
muccukondiro neenu ninna labaskoskara bogalbeda kendra sarakara mannu tinnuttiddara modige takattu ilva byan madakke,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,Muccukondiro neenu ninna labaskoskara bogalbeda kendra sarakara mannu tinnuttiddara modige takattu ilva byan madakke,1,14,116,0,0,0,103,latin,0.0,1
ಅ ಬಿಂದು ಲವಡಗೆ modalu ತಿಕ್ಕ odibeku ಗುರು..,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,ಅ ಬಿಂದು ಲವಡಗೆ modalu ತಿಕ್ಕ odibeku ಗುರು.....,1,7,41,0,0,20,13,kannada,28.57142857142857,1
sir ಗೊತ್ತು sir ಈ video ಮಾಡಿ 1ವಾರ ಆಗಿದೆ ಅದುನ್ನ ಮೊದ್ಲು ನೋಡಿ sir,Not_offensive,kannada_offensive,kannada,Sir ಗೊತ್ತು sir ಈ video ಮಾಡಿ 1ವಾರ ಆಗಿದೆ ಅದುನ್ನ ಮೊದ್ಲು ನೋಡಿ sir,1,12,61,0,0,35,14,kannada,33.33333333333333,0
first karnataka dalli tamil and telugu cinema galile bedike kadime agbeku avarinda ne nam kannadakke e paristithi,Offensive_Untargetede,kannada_offensive,kannada,First Karnataka dalli tamil and telugu cinema galile bedike kadime agbeku avarinda ne nam kannadakke e paristithi,1,17,113,0,0,0,97,latin,0.0,4
hats of shankar ashvath sir.nimma e swabimaanada jeevana sukakarawaagi saagali.,Not_offensive,kannada_offensive,kannada,Hats of Shankar Ashvath Sir.nimma e swabimaanada jeevana Sukakarawaagi Saagali.,1,10,79,0,0,0,68,latin,0.0,0
howdu howdu howdu.,Not_offensive,kannada_offensive,kannada,Howdu howdu howdu...,1,3,18,0,0,0,15,latin,0.0,0
sannavridvi idanna caset haaki keltidvi. vatta maryakaagangilla.. uttara karnatakad maat kati sobugandra hinga nodri namd..,Not_offensive,kannada_offensive,kannada,Sannavridvi idanna caset haaki keltidvi. Vatta maryakaagangilla.. uttara karnatakad maat kati sobugandra hinga nodri namd..,3,15,123,0,0,0,104,latin,0.0,0
nanna prakara badukira bhahudu adare media davari aa cotiyalli ashvattama na bage yake gottaglilla,Offensive_Targeted_Insult_Group,kannada_offensive,kannada,Nanna prakara badukira bhahudu adare media davari aa cotiyalli ashvattama na bage yake gottaglilla,1,14,98,0,0,0,85,latin,0.0,2
nam mane gu bandida,Offensive_Untargetede,kannada_offensive,kannada,Nam mane gu bandida,1,4,19,0,0,0,16,latin,0.0,4
r naan sigapu manithan,Not_offensive,kannada_offensive,kannada,@Naveen R Naan sigapu manithan,1,4,22,0,0,0,19,latin,0.0,0
nam oorigu bandidda. nanu chicken biryani tinsi kalsde,Not_offensive,kannada_offensive,kannada,Nam oorigu  bandidda. Nanu chicken biryani tinsi  kalsde,2,8,54,0,0,0,46,latin,0.0,0
ಸೂಪರ್ ಸಾಂಗ್ ಹುಚ್ಚೆಬ್ಬಿಸುವ ಸಾಂಗ್,Not_offensive,kannada_offensive,kannada,ಸೂಪರ್ ಸಾಂಗ್ ಹುಚ್ಚೆಬ್ಬಿಸುವ ಸಾಂಗ್,1,4,31,0,0,28,0,kannada,0.0,0
tumba kalaavidara gati ide. kalege bele illa. ashwath awara family ge ee thara aagbaardittu.,Not_offensive,kannada_offensive,kannada,Tumba kalaavidara gati ide. Kalege bele illa. Ashwath Awara family ge ee thara aagbaardittu.,3,14,92,0,0,0,76,latin,0.0,0
hen helde guru,Not_offensive,kannada_offensive,kannada,Hen helde guru,1,3,14,0,0,0,12,latin,0.0,0
ಯಾರ್ಯಾಗ್ ಈ ಸಾಂಗ್ ಇಷ್ಟ ಆಯ್ತು ಲೈಕ್ ಮಾಡಿ.,Not_offensive,kannada_offensive,kannada,ಯಾರ್ಯಾಗ್ ಈ ಸಾಂಗ್ ಇಷ್ಟ ಆಯ್ತು ಲೈಕ್ ಮಾಡಿ...,1,7,38,0,0,31,0,kannada,0.0,0
ಸೂಪರ್ ಡೂಪರ್ ಹಿಟ್ ಮೈ favarate ಸಾಂಗ್,Not_offensive,kannada_offensive,kannada,ಸೂಪರ್ ಡೂಪರ್ ಹಿಟ್ ಮೈ favarate  ಸಾಂಗ್,1,6,34,0,0,21,8,kannada,16.666666666666664,0
step was awesome,Not_offensive,kannada_offensive,kannada,Step was awesome,1,3,16,0,0,0,14,latin,0.0,0
devaru olleyavarige kasta kodthane adhare kay bidala,Not_offensive,kannada_offensive,kannada,DEVARU OLLEYAVARIGE  KASTA KODTHANE ADHARE  KAY BIDALA,1,7,52,0,0,0,46,latin,0.0,0
ನನಗೆ ಯಾದಿ ಮೇ ಶಾದಿ ಕ್ಯಾಸೆಟ್ ಹಾಡುಗಳು ಬೇಕಾಗಿವೆ,Not_offensive,kannada_offensive,kannada,ನನಗೆ ಯಾದಿ ಮೇ ಶಾದಿ  ಕ್ಯಾಸೆಟ್ ಹಾಡುಗಳು ಬೇಕಾಗಿವೆ,1,7,43,0,0,37,0,kannada,0.0,0
kannada industry nintirode yash,Not_offensive,kannada_offensive,kannada,Kannada industry nintirode Yash,1,4,31,0,0,0,28,latin,0.0,0
super guru,Not_offensive,kannada_offensive,kannada,Super guru,1,2,10,0,0,0,9,latin,0.0,0
idu charitre shrustiso avatara rakshit shetty,Not_offensive,kannada_offensive,kannada,Idu charitre shrustiso avatara @ RAKSHIT SHETTY,1,6,45,0,0,0,40,latin,0.0,0
ಬಾಯ್ ಬಡ್ಕೊಬೇಕು ಹಾಡು ಕೇಳಿದರೆ,Not_offensive,kannada_offensive,kannada,ಬಾಯ್ ಬಡ್ಕೊಬೇಕು ಹಾಡು ಕೇಳಿದರೆ,1,4,27,0,0,24,0,kannada,0.0,0
vivek g side ge hogro nim,Offensive_Targeted_Insult_Group,kannada_offensive,kannada,Vivek G side ge hogro nim,1,6,25,0,0,0,20,latin,0.0,2
trending in no. 1,Not_offensive,kannada_offensive,kannada,Trending in no. 1,2,4,17,0,0,0,12,latin,25.0,0
rumble story ge ee song relevantag idya.nee song bekagitta anta.,Offensive_Untargetede,kannada_offensive,kannada,@Royal Rumble story ge ee song relevantag idya...nEe song bekagitta anta...,1,10,64,0,0,0,53,latin,0.0,4
ನಿಮ್ಮ ಈ ಚಿತ್ರ ಇಡೀ ಭಾರತದಲ್ಲಿ ಜನ ಮಾತಾಡೋ ಥರಾ ಆಗುತ್ತೇ..,Not_offensive,kannada_offensive,kannada,ನಿಮ್ಮ ಈ ಚಿತ್ರ ಇಡೀ ಭಾರತದಲ್ಲಿ ಜನ ಮಾತಾಡೋ ಥರಾ ಆಗುತ್ತೇ..,1,9,51,0,0,41,0,kannada,0.0,0
devaru nimmanna nimma kutumbavanna.chennagi idali..we at cab driver,Not_offensive,kannada_offensive,kannada,Devaru nimmanna nimma kutumbavanna.chennagi idali..we at cab driver,1,8,67,0,0,0,57,latin,0.0,0
no.1 song ri,Not_offensive,kannada_offensive,kannada,No.1 song ri,1,3,12,0,0,0,8,latin,0.0,0
nivu yaste ugudru sariagla,Not_offensive,kannada_offensive,kannada,Nivu Yaste ugudru Sariagla,1,4,26,0,0,0,23,latin,0.0,0
ಬರೆಯುತ್ತಾ ಹೋದರೆ ಇದೊಂದು ಸುದೀರ್ಘ ಲೇಖನವಾಗಿಬಿಡಬಹುದೇನೊ ಆದರೆ ಈ ಕ್ಷಣಕ್ಕೆ ಈ ಒಂದು ಅಪರೂಪದ ಸಿನೆಮಾದ ಕುರಿತು ಬರೆಯದೆ ಅಪೂರ್ಣನಾಗಲಾರೆ. ಕೆಲವು ಸಿನಿಮಾ,Not_offensive,kannada_offensive,kannada,ಬರೆಯುತ್ತಾ ಹೋದರೆ ಇದೊಂದು  ಸುದೀರ್ಘ ಲೇಖನವಾಗಿಬಿಡಬಹುದೇನೊ ಆದರೆ ಈ ಕ್ಷಣಕ್ಕೆ ಈ ಒಂದು ಅಪರೂಪದ ಸಿನೆಮಾದ ಕುರಿತು ಬರೆಯದೆ ಅಪೂರ್ಣನಾಗಲಾರೆ. ಕೆಲವು ಸಿನಿಮಾ,2,17,129,0,0,112,0,kannada,0.0,0
hiii..amar prasad avre,Not_offensive,kannada_offensive,kannada,Hiii......Amar Prasad avre,1,3,22,0,0,0,18,latin,0.0,0
tiktok inda nam personal information china avrge gottagtide.. idella avrge gottagtilla bvc galu. ban madidre avrge madok bere kelsa iralvalla adke itara adtidare and yar yaru tiktok ban madbardu anta heltaro avr videos nododna modlu stop madbeku,Offensive_Targeted_Insult_Other,kannada_offensive,kannada,Tiktok inda nam personal information china avrge gottagtide.... idella avrge gottagtilla bvc galu... ban madidre avrge madok bere kelsa iralvalla adke itara adtidare🤦‍and yar yaru tiktok ban madbardu anta heltaro avr videos nododna  modlu stop madbeku,3,37,245,0,0,0,206,latin,0.0,3
parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ಶಾಟ ವಾಸ್ನಿ,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,@Nandi Parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ಶಾಟ ವಾಸ್ನಿ,1,6,43,0,0,25,13,kannada,16.666666666666664,1
vitthal ನಿಮ್ಮ ಅವ್ವ ಗಲೀಜ್ ಅಂತೇ,Offensive_Targeted_Insult_Individual,kannada_offensive,kannada,@Kiccha Vitthal ನಿಮ್ಮ ಅವ್ವ ಗಲೀಜ್ ಅಂತೇ,1,5,29,0,0,18,7,kannada,20.0,1
please innodh video maadi bro ticktock bagge,Not_offensive,kannada_offensive,kannada,Please innodh video maadi bro ticktock bagge,1,7,44,0,0,0,38,latin,0.0,0
