text,label,dataset,language,text_original,sentence_count,word_count,char_count,script_tamil,script_malayalam,script_kannada,script_latin,dominant_script,code_mix_index,label_encoded
navu delet madi tumba dina aytu,Positive,kannada_sentiment,kannada,Navu delet madi tumba dina aytu,1,6,31,0,0,0,26,latin,0.0,0
majestic alli mobile and money kaltana mado sule makla nodi kalthkoli shankar sir na shankar ashwath sir inspiration to all,Negative,kannada_sentiment,kannada,Majestic alli mobile and money kaltana mado sule makla nodi kalthkoli shankar Sir na shankar ashwath Sir inspiration to all,1,20,123,0,0,0,104,latin,0.0,1
ಬಾರಿ ಸಿಂಪಲ್ ಹಾಡು. ಹಾಗೆ ಕೇಳ್ತಾನೆ ಇರಬೇಕು ಅನ್ನೋರು ಲೈಕ ಮಾಡಿ..,unknown_state,kannada_sentiment,kannada,ಬಾರಿ ಸಿಂಪಲ್ ಹಾಡು... ಹಾಗೆ ಕೇಳ್ತಾನೆ ಇರಬೇಕು ಅನ್ನೋರು ಲೈಕ ಮಾಡಿ....,2,9,57,0,0,46,0,kannada,0.0,3
olle prayatnake olledagli jai srimannarayana,Positive,kannada_sentiment,kannada,olle prayatnake olledagli Jai srimannarayana,1,5,44,0,0,0,40,latin,0.0,0
super agi mathadthiya bro,Positive,kannada_sentiment,kannada,Super agi mathadthiya bro,1,4,25,0,0,0,22,latin,0.0,0
hai guru you tube nalli hest hesto video nodidde adre nim thara yaru rost madilla.supero super ede thara video madtha eri..,Positive,kannada_sentiment,kannada,Hai guru you tube nalli hest hesto video nodidde adre Nim thara yaru rost madilla.supero super ede thara video madtha eri..,1,21,123,0,0,0,100,latin,0.0,0
ಚರಿತ್ರೆ ಸೃಷ್ಠಿಸೋ ಅವತಾರದ ಈ ಸಾಂಗ್ ಸಿನಿಮಾಗೆ.ಕಿಚ್ಚ ಫ್ಯಾನ್ಸ್ ಕಡೆಯಿಂದ ಆಲ್ ದ ಬೆಸ್ಟ್.,Positive,kannada_sentiment,kannada,ಚರಿತ್ರೆ ಸೃಷ್ಠಿಸೋ ಅವತಾರದ ಈ ಸಾಂಗ್ & ಸಿನಿಮಾಗೆ...ಕಿಚ್ಚ ಫ್ಯಾನ್ಸ್ ಕಡೆಯಿಂದ ಆಲ್ ದ ಬೆಸ್ಟ್...,1,11,77,0,0,65,0,kannada,0.0,0
ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಫ್ಯಾನ್ ಆಗೋದೇ bro ನಿಮಗೆ,Positive,kannada_sentiment,kannada,ಸೂಪರ್ ಸೂಪರ್ ಸೂಪರ್ ಫ್ಯಾನ್ ಆಗೋದೇ bro ನಿಮಗೆ,1,7,40,0,0,31,3,kannada,14.285714285714285,0
remake mado herogaliginthane thara swamake madoru bekunnam industry genremake yella wastenswamke is best,Positive,kannada_sentiment,kannada,Remake mado herogaliginthanE thara swamake madoru bekunNam industry genRemake yella wastenSwamke is best,1,13,104,0,0,0,92,latin,0.0,0
china avru nan shata,Negative,kannada_sentiment,kannada,China avru nan shata,1,4,20,0,0,0,17,latin,0.0,1
super vp sir,Mixed_feelings,kannada_sentiment,kannada,Super  VP sir,1,3,12,0,0,0,10,latin,0.0,2
nim manigu bandidna..?,unknown_state,kannada_sentiment,kannada,nim manigu bandidna.......?,1,3,22,0,0,0,17,latin,0.0,3
ಆ ನೂರ ಕೋಟಿ ಭಾರತಕ್ಕೆ ಅಲ್ಲ ಇಡಿ ವಿಶ್ವಕ್ಕೆ,Positive,kannada_sentiment,kannada,ಆ ನೂರ ಕೋಟಿ ಭಾರತಕ್ಕೆ ಅಲ್ಲ ಇಡಿ ವಿಶ್ವಕ್ಕೆ,1,7,38,0,0,32,0,kannada,0.0,0
ಈ ದೇಶದ ದುರಂತ,Negative,kannada_sentiment,kannada,ಈ ದೇಶದ ದುರಂತ,1,3,12,0,0,10,0,kannada,0.0,1
movie chenagide hogi nodi,Positive,kannada_sentiment,kannada,Movie chenagide hogi nodi,1,4,25,0,0,0,22,latin,0.0,0
೨೫ ವರ್ಷಗಳ ಹಿಂದಕ್ಕೆ ಕರೆದೊಯ್ದು ಬಿಸಾಕಿ ಬಿಟ್ಟಿತು ಈ ಕಥೆ,Mixed_feelings,kannada_sentiment,kannada,೨೫ ವರ್ಷಗಳ ಹಿಂದಕ್ಕೆ ಕರೆದೊಯ್ದು ಬಿಸಾಕಿ ಬಿಟ್ಟಿತು ಈ ಕಥೆ,1,8,50,0,0,43,0,kannada,0.0,2
nam salwagi kadiyali eddu kasta padtare army dauaru but ewrige tiktok du hatide thunima india dali edre india jana hage erli thoo nima chanagi matadiya anna tq,Positive,kannada_sentiment,kannada,Nam salwagi kadiyali eddu kasta padtare army dauaru  but ewrige tiktok du hatide thunima  India dali edre India jana hage erli thoo nima chanagi matadiya anna tq,1,27,159,0,0,0,133,latin,0.0,0
mast song anna.. superbb,Positive,kannada_sentiment,kannada,Mast song anna...... Superbbbbbbbbb,2,4,24,0,0,0,19,latin,0.0,0
r.n. laxmi mahadevl,unknown_state,kannada_sentiment,kannada,R.N. Laxmi Mahadevl,2,3,19,0,0,0,15,latin,0.0,3
togari tippa is greaterden,Positive,kannada_sentiment,kannada,Togari tippa is greaterden,1,4,26,0,0,0,23,latin,0.0,0
kannada industry alli hosa dakale baryok bandavn yar avnu..avane sreemannarayana,Positive,kannada_sentiment,kannada,Kannada industry alli hosa dakale baryok bandavn yar avnu.......avane sreemannarayana,1,10,80,0,0,0,69,latin,0.0,0
ನೀನು ಸೂಪರ್ ಗುರು ಆದರೆ ನಮ್ಮ ಈಗಿನ ಯುವ ಜನತೆ ಯಾಕೆ ಎ ತರ ಸಮಯ ಅಲ್ಮಾಡ್ತಾರೋ ಗೊತ್ತಿಲ,Negative,kannada_sentiment,kannada,ನೀನು ಸೂಪರ್ ಗುರು  ಆದರೆ ನಮ್ಮ ಈಗಿನ ಯುವ ಜನತೆ ಯಾಕೆ ಎ ತರ ಸಮಯ ಅಲ್ಮಾಡ್ತಾರೋ ಗೊತ್ತಿಲ,1,14,73,0,0,60,0,kannada,0.0,1
idu cheritre shrustiso avatara,Positive,kannada_sentiment,kannada,Idu cheritre shrustiso avatara,1,4,30,0,0,0,27,latin,0.0,0
sariyagi helidira bro,Positive,kannada_sentiment,kannada,Sariyagi helidira bro,1,3,21,0,0,0,19,latin,0.0,0
ಈ ಸಂಗೀತ ಮತ್ತು ಡಾನ್ಸ್ ಸ್ಟೆಪ್ ಒಂದು benchmark ಮತ್ತು trend ಆಗತ್ತೆ,Positive,kannada_sentiment,kannada,ಈ ಸಂಗೀತ ಮತ್ತು ಡಾನ್ಸ್ ಸ್ಟೆಪ್ ಒಂದು benchmark ಮತ್ತು trend ಆಗತ್ತೆ,1,10,61,0,0,38,14,kannada,20.0,0
mutturaj melageri ಸೂಪರ್,Positive,kannada_sentiment,kannada,Mutturaj Melageri ಸೂಪರ್,1,3,23,0,0,5,16,latin,33.33333333333333,0
ಹಿಂಗೆ ವಿಡಿಯೋ ಮಾಡು,Positive,kannada_sentiment,kannada,ಹಿಂಗೆ ವಿಡಿಯೋ ಮಾಡು,1,3,17,0,0,15,0,kannada,0.0,0
r all p,unknown_state,kannada_sentiment,kannada,@Rajesh0823 R all//p,1,3,7,0,0,0,5,latin,0.0,3
superb bro.. ever green,Positive,kannada_sentiment,kannada,Superb bro...... Ever green,2,4,23,0,0,0,18,latin,0.0,0
plz send account details,Negative,kannada_sentiment,kannada,Plz send account details,1,4,24,0,0,0,21,latin,0.0,1
ಗುರು ಉತ್ತರ ಕರ್ನಾಟಕ ಭಾಷೆ ದಾಗ ಗುಮ್ಮಿದಿ ಬ್ರೋ ಸೂಪರ್,Positive,kannada_sentiment,kannada,ಗುರು ಉತ್ತರ ಕರ್ನಾಟಕ ಭಾಷೆ ದಾಗ ಗುಮ್ಮಿದಿ ಬ್ರೋ ಸೂಪರ್,1,8,47,0,0,40,0,kannada,0.0,0
narayana song nodi bandavaru like madi,Mixed_feelings,kannada_sentiment,kannada,Narayana song nodi bandavaru like Madi,1,6,38,0,0,0,33,latin,0.0,2
guru nakn enu madbekitu guru ninu avr ajji nam dhesha dalli uti a china desha ke utiro hange madtare tu evr janmake est benki haka,Negative,kannada_sentiment,kannada,Guru nakn enu madbekitu guru ninu avr ajji nam dhesha dalli uti a china desha ke utiro hange Madtare tu evr janmake est benki haka,1,25,130,0,0,0,106,latin,0.0,1
ಮೆರೆಯಲಿ ಕನ್ನಡದ,unknown_state,kannada_sentiment,kannada,ಮೆರೆಯಲಿ ಕನ್ನಡದ,1,2,14,0,0,13,0,kannada,0.0,3
olle kelsa alva mem,Positive,kannada_sentiment,kannada,Olle kelsa Alva mem,1,4,19,0,0,0,16,latin,0.0,0
lo anna ninu nijvada hero kanocorrect agi helde,Positive,kannada_sentiment,kannada,Lo Anna ninu nijvada hero kanocorrect agi helde,1,8,47,0,0,0,40,latin,0.0,0
nimman kelu adna,Negative,kannada_sentiment,kannada,Nimman kelu adna,1,3,16,0,0,0,14,latin,0.0,1
movie nodilla andre nimagu hands up !!,Negative,kannada_sentiment,kannada,Movie nodilla andre nimagu “ HANDS UP !!!!!”,1,7,38,0,0,0,30,latin,14.285714285714285,1
eetharau gandu questions yake keltairudo,Negative,kannada_sentiment,kannada,Eetharau gandu questions yake keltairudo,1,5,40,0,0,0,36,latin,0.0,1
ನನಗೆ ತುಂಬಾ ಇಷ್ಟವಾದ ಚಿತ್ರ ದಿಯ,Positive,kannada_sentiment,kannada,ನನಗೆ ತುಂಬಾ ಇಷ್ಟವಾದ ಚಿತ್ರ ದಿಯ,1,5,28,0,0,24,0,kannada,0.0,0
vitthal ನಿಮ್ಮ ಅವ್ವ ಹಾದರಗಿತ್ತಿ. ನಿನ್ ದೊಡ್ಡ ಷಂಡ,Negative,kannada_sentiment,kannada,@Kiccha Vitthal ನಿಮ್ಮ ಅವ್ವ ಹಾದರಗಿತ್ತಿ... ನಿನ್ ದೊಡ್ಡ ಷಂಡ,2,7,45,0,0,31,7,kannada,14.285714285714285,1
mini shankar nag,unknown_state,kannada_sentiment,kannada,Mini shankar nag,1,3,16,0,0,0,14,latin,0.0,3
ಕನ್ನಡ ಚಿತ್ರರಂಗವು ಬೇರೆ ಚಿತ್ರರಂಗ ಕಿಂತ ಕಡಿಮೆ ಇಲ್ಲ ಎಂಬುವುದನ್ನು ಅವನೇ. ಸಾಬೀತು ಪಡಿಸುತ್ತಾನೆ.,Positive,kannada_sentiment,kannada,ಕನ್ನಡ ಚಿತ್ರರಂಗವು ಬೇರೆ ಚಿತ್ರರಂಗ ಕಿಂತ ಕಡಿಮೆ ಇಲ್ಲ ಎಂಬುವುದನ್ನು       ಅವನೇ... ಸಾಬೀತು ಪಡಿಸುತ್ತಾನೆ.,2,11,84,0,0,72,0,kannada,0.0,0
idu asli maathu andre,Mixed_feelings,kannada_sentiment,kannada,Idu asli maathu Andre,1,4,21,0,0,0,18,latin,0.0,2
love ನಲ್ಲಿ ನೀನು ph,Mixed_feelings,kannada_sentiment,kannada,Love ನಲ್ಲಿ ನೀನು ph,1,4,18,0,0,9,6,kannada,50.0,2
ಜಾನಪದ ಹಾಸ್ಯ ತೊಗರಿ ತಿಪ್ಪ ನಾಟಕ ಸೂಪರ್,Positive,kannada_sentiment,kannada,ಜಾನಪದ ಹಾಸ್ಯ ತೊಗರಿ ತಿಪ್ಪ ನಾಟಕ ಸೂಪರ್,1,6,34,0,0,29,0,kannada,0.0,0
ಸಾಹಿತ್ಯ ಓದಿ ಹಾಡು ಕೇಳಿ ಆನಂದಿಸಿ.,Positive,kannada_sentiment,kannada,ಸಾಹಿತ್ಯ ಓದಿ ಹಾಡು ಕೇಳಿ ಆನಂದಿಸಿ.,1,5,30,0,0,25,0,kannada,0.0,0
pakka flop movie!!,Negative,kannada_sentiment,kannada,pakka flop movie!!,1,3,18,0,0,0,14,latin,0.0,1
innu iste views agidda!! song yak hit agilla,Negative,kannada_sentiment,kannada,Innu iste views agidda!! Song yak hit agilla,2,8,44,0,0,0,35,latin,0.0,1
ಕರ್ನಾಟಕದ ಶ್ರೀಮನ್ನಾರಾಯಣ ಬಗ್ಗೆ ತಲೆ ಕೆಡಿಸಿಕೊಳ್ಳಬೇಡಿ promotion ನ ವಿಚಾರವಾಗಿ ಇಲ್ಲಿಗೆ ನಮ್ಮ ಟ್ರೋಲ್ ಪೇಜ್ ನವರೆ ಸಾಕು..nಕರ್ನಾಟಕದಾಚೆಗೆ ಹೆಚ್ಚಿನ ಪ್ರಮೋಷನ್ ನ ಅವಶ್ಯಕತೆ ಇದೆ. ಪ್ರಮುಖವಾಗಿ ಉತ್ತರ ಭಾರತದಲ್ಲಿ.nಇದು ಕನ್ನಡಿಗರ ವಿನಂತಿ,Positive,kannada_sentiment,kannada,ಕರ್ನಾಟಕದ ಶ್ರೀಮನ್ನಾರಾಯಣ ಬಗ್ಗೆ ತಲೆ ಕೆಡಿಸಿಕೊಳ್ಳಬೇಡಿ promotion ನ ವಿಚಾರವಾಗಿ ಇಲ್ಲಿಗೆ ನಮ್ಮ ಟ್ರೋಲ್‌ಪೇಜ್ ನವರೆ ಸಾಕು..nಕರ್ನಾಟಕದಾಚೆಗೆ ಹೆಚ್ಚಿನ ಪ್ರಮೋಷನ್‌ನ ಅವಶ್ಯಕತೆ ಇದೆ. ಪ್ರಮುಖವಾಗಿ ಉತ್ತರ ಭಾರತದಲ್ಲಿ.nಇದು ಕನ್ನಡಿಗರ ವಿನಂತಿ,2,24,202,0,0,164,11,kannada,12.5,0
paramedical exam bagge mahiti tilisi sir,Positive,kannada_sentiment,kannada,Paramedical exam bagge mahiti tilisi sir,1,6,40,0,0,0,35,latin,0.0,0
bai rakshith avri nan msg nodudri yargu agllilla aa thukali dagarna madvi madkolak hogbedi,Negative,kannada_sentiment,kannada,Bai rakshith avri nan msg nodudri yargu agllilla aa thukali dagarna madvi madkolak hogbedi,1,14,90,0,0,0,77,latin,0.0,1
edalla corona havali mugid mele e film na re release madbeku,Positive,kannada_sentiment,kannada,Edalla Corona havali mugid mele e film na re release madbeku,1,11,60,0,0,0,50,latin,0.0,0
sir nange ashwath sir andre praana..nan appana hage iddru.. avranna kalkonda dukka tumbaa ide nange..and i respect u tooo sir.god bless u sir..,Positive,kannada_sentiment,kannada,Sir nange ashwath sir andre praana..nan appana hage iddru.. avranna kalkonda dukka tumbaa ide nange..and I respect u tooo sir...god bless u sir..,2,23,143,0,0,0,112,latin,0.0,0
nam janakke love story iro movie andre bari romance,Positive,kannada_sentiment,kannada,Nam janakke love story iro movie Andre bari romance,1,9,51,0,0,0,43,latin,0.0,0
ninge en tagodu hodibeku,Negative,kannada_sentiment,kannada,Ninge en tagodu hodibeku,1,4,24,0,0,0,21,latin,0.0,1
ಎಸ್ ಸೂಪರ್ ಸಾಂಗ್,Positive,kannada_sentiment,kannada,ಎಸ್ ಸೂಪರ್ ಸಾಂಗ್,1,3,15,0,0,13,0,kannada,0.0,0
manipal alla uddin khalji dehali sulthana .. ava ennu iddana,Mixed_feelings,kannada_sentiment,kannada,@Sujith Manipal alla uddin khalji dehali sulthana ...... ava ennu iddana,2,10,60,0,0,0,49,latin,10.0,2
song like kotigabba 2 track,unknown_state,kannada_sentiment,kannada,Song like kotigabba 2 track,1,5,27,0,0,0,22,latin,20.0,3
ರಿಷಬ್ ಶೆಟ್ಟಿನಾ ನೊಡಿದ್ರ,Mixed_feelings,kannada_sentiment,kannada,ರಿಷಬ್ ಶೆಟ್ಟಿನಾ ನೊಡಿದ್ರ,1,3,22,0,0,20,0,kannada,0.0,2
entha song gu dislike madidare ala broo,Negative,kannada_sentiment,kannada,entha song gu dislike madidare ala broo,1,7,39,0,0,0,33,latin,0.0,1
avane srimannarayana trailer-bgm n re-createdn,Positive,kannada_sentiment,kannada,Avane Srimannarayana Trailer-BGM n          Re-Createdn,1,5,46,0,0,0,40,latin,0.0,0
ಜೈ ಕರ್ನಾಟಕ. ಜೈ rakshith shetty.,Positive,kannada_sentiment,kannada,ಜೈ ಕರ್ನಾಟಕ. ಜೈ rakshith shetty.,2,5,31,0,0,11,14,latin,40.0,0
kelly hinge matad tidre adne madtini.,Negative,kannada_sentiment,kannada,@Reginald Kelly hinge matad tidre adne madtini...,1,6,37,0,0,0,31,latin,0.0,1
ಈ ಒಂದು ಸ್ಟೆಪ್ ಸಾಕು ಸಿನೆಮಾ ನೋಡಲು.. ಎಂತ ಮಾರ್ರೆ ಚೆನ್ನಾಗುಂಟು ಐತ ಸ್ಟೆಪ್ಪು,Positive,kannada_sentiment,kannada,ಈ ಒಂದು ಸ್ಟೆಪ್ ಸಾಕು ಸಿನೆಮಾ ನೋಡಲು.. ಎಂತ ಮಾರ್ರೆ ಚೆನ್ನಾಗುಂಟು ಐತ ಸ್ಟೆಪ್ಪು,2,11,68,0,0,56,0,kannada,0.0,0
a hu niamman kalskodu keydu kolve baavi madi kalsthini olike eldu snana madkollivanthe thuldeepannan pans for a reason caste dogs,Negative,kannada_sentiment,kannada,@Anil A hu niamman kalskodu keydu kolve baavi madi kalsthini olike eldu snana madkollivanthe thuldeepannan pans for a reason caste dogs 🤣,1,20,129,0,0,0,110,latin,0.0,1
villan is khadak,Positive,kannada_sentiment,kannada,Villan is khadak,1,3,16,0,0,0,14,latin,0.0,0
namma manege bandidru avarige nanu nan dress kottu aliside,Positive,kannada_sentiment,kannada,Namma manege bandidru avarige nanu nan dress kottu aliside,1,9,58,0,0,0,50,latin,0.0,0
nijavaglu kannadiga agiddakke hemme agtide guru,Positive,kannada_sentiment,kannada,Nijavaglu kannadiga agiddakke hemme agtide guru,1,6,47,0,0,0,42,latin,0.0,0
re-release madisi sir .nange ee film bagge ne gottirlilla. ee sali super hit guarantee.,Positive,kannada_sentiment,kannada,Re-release madisi sir ...nange ee film bagge ne gottirlilla... ee sali super hit guarantee...,2,14,87,0,0,0,70,latin,0.0,0
ವಿಕಾಸ ನಾಟಿಕಾರ ಇವರು ಹರನಾಳದವರು.ವಳ್ಳೆಯ ಕಥೆ,Positive,kannada_sentiment,kannada,ವಿಕಾಸ  ನಾಟಿಕಾರ ಇವರು ಹರನಾಳದವರು.ವಳ್ಳೆಯ ಕಥೆ,1,5,39,0,0,34,0,kannada,0.0,0
pakka guru same feelingu,Mixed_feelings,kannada_sentiment,kannada,Pakka guru same feelingu,1,4,24,0,0,0,21,latin,0.0,2
crazy guru ninu,Mixed_feelings,kannada_sentiment,kannada,Crazy  guru ninu,1,3,15,0,0,0,13,latin,0.0,2
sariya kuyde magaaa,Negative,kannada_sentiment,kannada,Sariya kuyde magaaa,1,3,19,0,0,0,17,latin,0.0,1
asn releasing onnkannada dec 27ntelugu jan 1stntamil jan 3rdnmalayalam jan 3rdnhindi jan 17,Mixed_feelings,kannada_sentiment,kannada,ASN releasing onnKannada Dec 27nTelugu  Jan 1stnTamil Jan 3rdnMalayalam Jan 3rdnHindi Jan 17,1,13,91,0,0,0,72,latin,7.6923076923076925,2
nkn ಚಿಂದಿ,Negative,kannada_sentiment,kannada,Nkn ಚಿಂದಿ,1,2,9,0,0,5,3,kannada,50.0,1
ಕ್ಷಮಿಸಿ ದಿಯಾ ಟೀಮ್ ..,Mixed_feelings,kannada_sentiment,kannada,ಕ್ಷಮಿಸಿ ದಿಯಾ ಟೀಮ್ .....,1,4,20,0,0,15,0,kannada,25.0,2
anna suprr sir,Positive,kannada_sentiment,kannada,Anna suprrrrrr sir,1,3,14,0,0,0,12,latin,0.0,0
super bro nivu,Positive,kannada_sentiment,kannada,Super bro nivu,1,3,14,0,0,0,12,latin,0.0,0
1 on trending,Positive,kannada_sentiment,kannada,#1 ON TRENDING,1,3,13,0,0,0,10,latin,33.33333333333333,0
love you bro,Mixed_feelings,kannada_sentiment,kannada,Love you bro,1,3,12,0,0,0,10,latin,0.0,2
correct agi helidera super,Positive,kannada_sentiment,kannada,Correct agi helidera super 🤣🤣,1,4,26,0,0,0,23,latin,0.0,0
vijay prakash voice fantastic sakkatagi ide song maatra.d boss fan's like haer,Positive,kannada_sentiment,kannada,Vijay prakash voice fantastic sakkatagi ide song maatra...D boss Fan's like haer,1,12,78,0,0,0,65,latin,0.0,0
shetty lo beedhi soole magane..nin prakarane belsbeku annodidre nim kade maado yakshagaana,Negative,kannada_sentiment,kannada,@Vishal Shetty lo beedhi soole magane....nin prakarane belsbeku annodidre nim kade maado yakshagaana,1,12,90,0,0,0,77,latin,0.0,1
pakka new year party song.. m,Positive,kannada_sentiment,kannada,Pakka new year party song.... m/,2,6,29,0,0,0,22,latin,0.0,0
pakka super hit,Positive,kannada_sentiment,kannada,Pakka super hit,1,3,15,0,0,0,13,latin,0.0,0
ajaneesh loknath love u man,unknown_state,kannada_sentiment,kannada,Ajaneesh loknath love u man,1,5,27,0,0,0,23,latin,0.0,3
hoo tik tok ban,unknown_state,kannada_sentiment,kannada,Hoooo Tik tok ban,1,4,15,0,0,0,12,latin,0.0,3
super anna ಆದ್ರೆ ನಮ್ ಹತ್ರ ಏನ್ ಇದ್ದೆ yala ದೊಡ್ಡ ದೊಡ್ಡ ಹಣ್ಣ ಇದ್ದವರು ಕೈ ನಲಿ ಇದೆ ಏನ್ ಮಾಡೋದು,Mixed_feelings,kannada_sentiment,kannada,Super Anna ಆದ್ರೆ ನಮ್ ಹತ್ರ ಏನ್ ಇದ್ದೆ yala ದೊಡ್ಡ ದೊಡ್ಡ ಹಣ್ಣ ಇದ್ದವರು ಕೈ ನಲಿ  ಇದೆ ಏನ್ ಮಾಡೋದು,1,17,87,0,0,58,13,kannada,17.647058823529413,2
idu idu bekithu namgelargu.. jai rakshitha bai,Positive,kannada_sentiment,kannada,Idu idu bekithu namgelargu.... Jai rakshitha bai,2,7,46,0,0,0,38,latin,0.0,0
tiktak uninstal ಮಾಡಿದರೆ ಈ ತುಕಾಲಿ,Negative,kannada_sentiment,kannada,Tiktak uninstal ಮಾಡಿದರೆ ಈ ತುಕಾಲಿ,1,5,32,0,0,14,14,kannada,40.0,1
avanu allla bro avaru annabeku,Positive,kannada_sentiment,kannada,Avanu allla bro avaru annabeku,1,5,30,0,0,0,26,latin,0.0,0
kannada na ond range ge tagond hogide rakshit ravara e film opkoloru like here,Positive,kannada_sentiment,kannada,Kannada na ond range ge tagond hogide rakshit ravara e film opkoloru like here,1,14,78,0,0,0,65,latin,0.0,0
fan war bittu dhayvittu ee movie ge support madrappa nam kannada movie hollywood level ge barli.,Positive,kannada_sentiment,kannada,Fan war bittu dhayvittu ee movie ge support madrappa nam kannada movie Hollywood level ge barli.,1,16,96,0,0,0,80,latin,0.0,0
ಶ್ರೀಮನ್ನಾರಾಯಣ ದೇವರ ದರ್ಶನ ಮಾಡಲೇ ಬೇಕು,Positive,kannada_sentiment,kannada,ಶ್ರೀಮನ್ನಾರಾಯಣ  ದೇವರ ದರ್ಶನ ಮಾಡಲೇ ಬೇಕು,1,5,35,0,0,31,0,kannada,0.0,0
tik tok ban agirodike nange tumba tumba kushi ide happy,Positive,kannada_sentiment,kannada,Tik tok ban agirodike Nange Tumba Tumba Kushi ide happy 🥰,1,10,55,0,0,0,46,latin,0.0,0
shetty no klnap no kkjjmb nn,unknown_state,kannada_sentiment,kannada,@Abhijith shetty no klnAp no kkjjmb nn 🤡🧖‍🧡🧣🧤🧘‍🧘🧘‍,1,6,28,0,0,0,23,latin,0.0,3
nayak nindu ade sudeep sir da caste alva,Mixed_feelings,kannada_sentiment,kannada,@prithvi nayak nindu ade sudeep sir da caste alva,1,8,40,0,0,0,33,latin,0.0,2
sudeep du olle movies innu idave.nnphantom,Positive,kannada_sentiment,kannada,Sudeep du olle movies innu idave.nnPhantom,1,6,42,0,0,0,36,latin,0.0,0
ಸೂಪರ್ ತೊಗರಿ ತಿಪ್ಪ ..,Positive,kannada_sentiment,kannada,ಸೂಪರ್ ತೊಗರಿ ತಿಪ್ಪ ....,1,4,20,0,0,15,0,kannada,25.0,0
shetty bpl card irovru. avrge ration kodlebeku neducation alli free kottu support madbeku. yestond jana rank togondirtare adre avrge dudiralla education madoke avrge free irbeku nnreservation poor people ge yak handre avru sariyagi study madoke hagiralla dudui tirtare jotege hodbeku nndud irovru hodtare,Positive,kannada_sentiment,kannada,@shashikiran shetty BPL card irovru. Avrge ration kodlebeku nEducation alli free kottu support madbeku. Yestond jana rank togondirtare adre avrge dudiralla education madoke avrge free irbeku nnReservation poor people ge yak handre avru sariyagi study madoke hagiralla dudui tirtare jotege hodbeku nnDud irovru  hodtare,3,43,304,0,0,0,260,latin,0.0,0
ultimate movi,Positive,kannada_sentiment,kannada,Ultimate  movi,1,2,13,0,0,0,12,latin,0.0,0
first karnataka dalli tamil and telugu cinema galile bedike kadime agbeku avarinda ne nam kannadakke e paristithi,Negative,kannada_sentiment,kannada,First Karnataka dalli tamil and telugu cinema galile bedike kadime agbeku avarinda ne nam kannadakke e paristithi,1,17,113,0,0,0,97,latin,0.0,1
super anna nija anna,Positive,kannada_sentiment,kannada,Super Anna nija anna,1,4,20,0,0,0,17,latin,0.0,0
ನನ್ನ ಪ್ರಕಾರ ಸಿನಿಮಾ ನೋಡೋದಕ್ಕೆ ಬಂದವರಿಗೆ ಒಂದೊಂದು ಈರುಳ್ಳಿ ಉಚಿತ ಅಂದ್ರೆ ಜನ ಸಾಗರವೆ ಬರಬಹುದು,Mixed_feelings,kannada_sentiment,kannada,ನನ್ನ ಪ್ರಕಾರ ಸಿನಿಮಾ ನೋಡೋದಕ್ಕೆ ಬಂದವರಿಗೆ ಒಂದೊಂದು ಈರುಳ್ಳಿ ಉಚಿತ ಅಂದ್ರೆ ಜನ ಸಾಗರವೆ ಬರಬಹುದು,1,12,83,0,0,72,0,kannada,0.0,2
one minute silence for tiktokers,Negative,kannada_sentiment,kannada,One minute silence for tiktokers 🤣🤣,1,5,32,0,0,0,28,latin,0.0,1
chandra,unknown_state,kannada_sentiment,kannada,@Deekshit Chandra,1,1,7,0,0,0,7,latin,0.0,3
ಮತ್ತೊಂದು ದಾಖಲೆಯತ್ತ ಕನ್ನಡದ ಚಿತ್ತ,Mixed_feelings,kannada_sentiment,kannada,ಮತ್ತೊಂದು ದಾಖಲೆಯತ್ತ ಕನ್ನಡದ ಚಿತ್ತ,1,4,31,0,0,28,0,kannada,0.0,2
yaradru sahitya haktara anta nodtidd,Positive,kannada_sentiment,kannada,Yaradru sahitya haktara anta nodtidd,1,5,36,0,0,0,32,latin,0.0,0
muccukondiro neenu ninna labaskoskara bogalbeda kendra sarakara mannu tinnuttiddara modige takattu ilva byan madakke,Negative,kannada_sentiment,kannada,Muccukondiro neenu ninna labaskoskara bogalbeda kendra sarakara mannu tinnuttiddara modige takattu ilva byan madakke,1,14,116,0,0,0,103,latin,0.0,1
ashwathama. vadhukkidhe.evathu. video. nodithunanu. jai. babaji,Positive,kannada_sentiment,kannada,Ashwathama. Vadhukkidhe.evathu. video. Nodithunanu. Jai. Babaji,6,6,63,0,0,0,52,latin,0.0,0
1.8k dis likesn ನಂಗೆ ಅನ್ಸುತ್ತೆ ಇವ್ರೆಲ್ಲಾ ರಶ್ಮಿಕ ಮಂದಣ್ಣನ ಫ್ಯಾನ್ಸ್ ಅಂತ,Negative,kannada_sentiment,kannada,1.8k dis likesn ನಂಗೆ ಅನ್ಸುತ್ತೆ  🤔🤔ಇವ್ರೆಲ್ಲಾ ರಶ್ಮಿಕ ಮಂದಣ್ಣನ ಫ್ಯಾನ್ಸ್ ಅಂತ,1,10,68,0,0,46,10,kannada,30.0,1
