text,label,dataset,language,text_original,sentence_count,word_count,char_count,script_tamil,script_malayalam,script_kannada,script_latin,dominant_script,code_mix_index,label_encoded,wsd_aspects,wsd_primary_aspect,wsd_aspect_count
seems like pink dubbed.. but ajith sir mass,Positive,tamil_sentiment,tamil,seems like pink dubbed.. but ajith sir mass,2,8,43,0,0,0,34,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.5}]",fan_stardom,1
bgm seme.. its a selvaragavan movie.. mass waiting. epavume selvaragavana mass dhan. selvaragavan fans,Positive,tamil_sentiment,tamil,Bgm seme....  Its a selvaragavan movie..  Mass waiting. Epavume selvaragavana mass dhan...  Selvaragavan fans,5,14,102,0,0,0,83,latin,0.0,0,"[{""word"": ""bgm"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}, {""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.25}, {""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.4}, {""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",music_bgm,4
poradurathey thappuna poradura sulnalaiya uruvaakurathum thappu thaana masssu..therikuthu..,unknown_state,tamil_sentiment,tamil,Poradurathey thappuna poradura sulnalaiya uruvaakurathum thappu thaana Masssu...........Therikuthu..........,1,8,91,0,0,0,80,latin,0.0,3,[],none,0
தேவாங்க செட்டியார்களின் சார்பாக படம் வெள்ளிவிழா காண வாழ்த்துக்கள்,Positive,tamil_sentiment,tamil,தேவாங்க செட்டியார்களின் சார்பாக படம் வெள்ளிவிழா காண வாழ்த்துக்கள்,1,7,65,59,0,0,0,tamil,0.0,0,[],none,0
sema sema sema we are waiting,Positive,tamil_sentiment,tamil,sema sema sema we are waiting,1,6,29,0,0,0,24,latin,0.0,0,[],none,0
da kadisi senu sema dai vera lavel,Positive,tamil_sentiment,tamil,Da kadisi senu sema dai vera lavel,1,7,34,0,0,0,28,latin,0.0,0,[],none,0
thalapathy fans elam pattaya kelapungada .. thala fans ela odirngada,Negative,tamil_sentiment,tamil,Thalapathy fans elam Pattaya kelapungada .. Thala fans ela odirngada,2,10,68,0,0,0,57,latin,10.0,1,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}, {""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,2
"வெறி நாய்கள் இந்த வீடியோ பார்த்து கதறுமாரு கேட்டு கொள்கிறேன்..உங்களுக்கான தரமான செருப்படி இந்த லிங்க் இல் உள்ளது,",unknown_state,tamil_sentiment,tamil,"வெறி நாய்கள் இந்த வீடியோ பார்த்து கதறுமாரு கேட்டு கொள்கிறேன்..உங்களுக்கான தரமான செருப்படி இந்த லிங்க் இல் உள்ளது,",1,14,113,97,0,0,0,tamil,0.0,3,[],none,0
thala mass! but court room perusa irundhurkalam.,Positive,tamil_sentiment,tamil,Thala mass! But court room perusa irundhurkalam.,2,7,48,0,0,0,40,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.5}]",fan_stardom,1
வாவ் வாவ் ..super star.. santhosathala haeart nindidum pola erkku.!! super super,Positive,tamil_sentiment,tamil,வாவ் வாவ் ......Super star.. Santhosathala haeart nindidum pola erkku.!! Super super,3,11,80,8,0,0,55,latin,18.181818181818183,0,[],none,0
குடியுரிமைக்காக 40 வருட ஆதாரத்தை காட்டிய இசுலாமியர்,unknown_state,tamil_sentiment,tamil,குடியுரிமைக்காக 40 வருட ஆதாரத்தை காட்டிய இசுலாமியர்,1,6,51,44,0,0,0,tamil,16.666666666666664,3,[],none,0
"kazhiva thingra panni maari irunthutu singama singam, itharku wipathiye mel, chapal se maarunga saale sooar",Negative,tamil_sentiment,tamil,"Kazhiva thingra panni maari irunthutu singama singam, itharku wipathiye mel, chapal se maarunga saale sooar",1,15,107,0,0,0,91,latin,0.0,1,[],none,0
wow wow wow party time semaaa,Positive,tamil_sentiment,tamil,wow wow wow party time  semaaa,1,6,29,0,0,0,24,latin,0.0,0,[],none,0
superstar chilhood fans hit like,Positive,tamil_sentiment,tamil,SUPERSTAR + CHILHOOD FANS+ HIT LIKE,1,5,32,0,0,0,28,latin,0.0,0,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
"அனைத்து தரப்பு மக்களும் வன்னியர் குல சத்திரியர் தேவர் கௌண்டர் , mbc bc சார்பாக வெற்றி பெற வேண்டுகிறோம்..",unknown_state,tamil_sentiment,tamil,"அனைத்து தரப்பு மக்களும்  வன்னியர் குல சத்திரியர் தேவர் கௌண்டர் , MBC BC   சார்பாக வெற்றி பெற வேண்டுகிறோம்..",1,15,104,82,0,0,5,tamil,20.0,3,[],none,0
teaser vera lvl no one can predict,Positive,tamil_sentiment,tamil,teaser vera lvl no one can predict,1,7,34,0,0,0,28,latin,0.0,0,"[{""word"": ""teaser"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
ஒரு குறும்பட இயக்குனரின் திறமைக்கு கிடைத்த சரியான வாய்ப்பு.ஆதிக்கு நல்ல வெற்றி கிடைக்கும்.,Positive,tamil_sentiment,tamil,ஒரு குறும்பட இயக்குனரின் திறமைக்கு ‌கிடைத்த சரியான வாய்ப்பு...ஆதிக்கு‌ நல்ல வெற்றி கிடைக்கும்.,1,10,90,79,0,0,0,tamil,0.0,0,[],none,0
dai idhu 90's kids yaara yemaathureenga i m also 90's kids,unknown_state,tamil_sentiment,tamil,Dai Idhu  90's Kids  Yaara Yemaathureenga  I m also 90's Kids,1,11,58,0,0,0,42,latin,0.0,3,[],none,0
superb.. thala mass. i am waiting.,Positive,tamil_sentiment,tamil,Superb.. thala mass... i am waiting...,3,6,34,0,0,0,25,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.5}]",fan_stardom,1
any action king arjun fans .. legendary guy . innum vayasu agala avarku do u like him -.,Positive,tamil_sentiment,tamil,Any action king arjun fans .... Legendary  Guy .  Innum vayasu agala avarku  Do u like him -...🥰,3,18,88,0,0,0,66,latin,16.666666666666664,0,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
super super super tala tala tala,Positive,tamil_sentiment,tamil,Super super super tala tala tala,1,6,32,0,0,0,27,latin,0.0,0,[],none,0
nan arasiyaluku varrathu uruthinu 1996 la rajini sonna proof ethachum iruntha jayam ravi release panatum. ilana jayam ravi oru fake thaayoli mavan than apdingurathu uruthi aayidum. ithula 2017 kum 2016 kum kooda vithyasam theriyatha thaththi punthaingala irunganunga padam eduthavanunga karumam,Mixed_feelings,tamil_sentiment,tamil,Nan arasiyaluku varrathu uruthinu 1996 la Rajini sonna proof ethachum iruntha Jayam Ravi release panatum. Ilana Jayam Ravi oru fake thaayoli mavan than apdingurathu uruthi aayidum.   Ithula 2017 kum 2016 kum kooda vithyasam theriyatha thaththi punthaingala irunganunga padam eduthavanunga karumam,3,40,294,0,0,0,241,latin,7.5,2,[],none,0
bigil trailer pathutu kaithi trailer pakkavanthavnga like podunga,Positive,tamil_sentiment,tamil,#Bigil Trailer Pathutu #Kaithi Trailer Pakkavanthavnga Like Podunga,1,8,65,0,0,0,58,latin,0.0,0,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}, {""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,2
வெறித்தனத்தின் உச்சக்கட்டம் trailar love u சூர்யா அண்ணா,Positive,tamil_sentiment,tamil,வெறித்தனத்தின் உச்சக்கட்டம் trailar love u சூர்யா அண்ணா,1,7,55,37,0,0,12,tamil,42.85714285714285,0,[],none,0
"மோகன் மச்சான் மிகவும் பெருமையாக இருக்கிறது, உனது படைப்பு சரித்திர சத்திரிய வெற்றி பெற நல்வாழ்த்துக்கள் வாழ்க நளமுடன்",Positive,tamil_sentiment,tamil,"மோகன் மச்சான் மிகவும் பெருமையாக இருக்கிறது, உனது படைப்பு சரித்திர/சத்திரிய வெற்றி பெற நல்வாழ்த்துக்கள் வாழ்க நளமுடன்",1,14,116,102,0,0,0,tamil,0.0,0,[],none,0
surya anna semma anna kandippa entha padam 500 crorrs thodum surya fans ellam like pannunga,unknown_state,tamil_sentiment,tamil,Surya anna semma anna kandippa entha padam 500 crorrs thodum 🤣 surya fans ellam like pannunga,1,15,91,0,0,0,74,latin,6.666666666666667,3,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
0 43 la pause pannavan laam like a podu,unknown_state,tamil_sentiment,tamil,0:43 la pause pannavan laam like a podu🤭,1,9,39,0,0,0,28,latin,22.22222222222222,3,[],none,0
edhukkuda dislike panringa evloo super ah irukku trailer ungalukkenna paithiyamada pidichirukku very nice movie,Positive,tamil_sentiment,tamil,Edhukkuda dislike panringa evloo super ah irukku trailer ungalukkenna paithiyamada pidichirukku 🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔  Very nice movie 🤗🤗🤗🤗,1,14,111,0,0,0,98,latin,0.0,0,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
wait until seeing full movie don't put negative comments.,Positive,tamil_sentiment,tamil,Wait until seeing full movie don't put negative comments...,1,9,57,0,0,0,47,latin,0.0,0,[],none,0
thala naan erukan unaku every 30 mint ku comments panna,Positive,tamil_sentiment,tamil,Thala naan erukan unaku every 30 mint ku comments Panna,1,10,55,0,0,0,44,latin,10.0,0,[],none,0
hip-hop music pannunga movie lam settagathu next thala kuda music pannu,Positive,tamil_sentiment,tamil,Hip-hop music pannunga movie lam settagathu next thala kuda music pannu,1,11,71,0,0,0,60,latin,0.0,0,"[{""word"": ""music"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}, {""word"": ""music"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}]",music_bgm,2
laallettan and surya heavyaanu waiting kaapaan,Positive,tamil_sentiment,tamil,Laallettan and surya heavyaanu waiting kaapaan,1,6,46,0,0,0,41,latin,0.0,0,[],none,0
thala na thala than..thala takkaru doi,Positive,tamil_sentiment,tamil,Thala na thala than.....thala takkaru doi,1,6,38,0,0,0,31,latin,0.0,0,[],none,0
aiyoo enaku matum dha indha prechana nu nenacha thalaiva unakum idhae prechana dhana,unknown_state,tamil_sentiment,tamil,Aiyoo enaku matum dha indha prechana nu nenacha thalaiva unakum idhae prechana dhana,1,13,84,0,0,0,72,latin,0.0,3,[],none,0
dei maanam ketta naaigala idhellam oru trailer ah da..che..,unknown_state,tamil_sentiment,tamil,Dei maanam ketta naaigala idhellam Oru trailer ah da....Che....,1,9,59,0,0,0,47,latin,0.0,3,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
cinema pathu ketu poravanga.. kandipa inta mathiri padam paathu nalla irunga.,Positive,tamil_sentiment,tamil,Cinema pathu ketu poravanga..   Kandipa inta mathiri padam paathu nalla irunga...,2,11,77,0,0,0,64,latin,0.0,0,[],none,0
mokka teaser idha pakkuraduku suraa padam fulla pathidalam,Negative,tamil_sentiment,tamil,mokka teaser idha pakkuraduku suraa padam fulla pathidalam,1,8,58,0,0,0,51,latin,0.0,1,"[{""word"": ""teaser"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
naa cartoon pakke poren pogeda,Negative,tamil_sentiment,tamil,Naa cartoon pakke poren pogeda,1,5,30,0,0,0,26,latin,0.0,1,[],none,0
pon manikavel siroda guts pathi therinjavanga like panunga,unknown_state,tamil_sentiment,tamil,Pon manikavel siroda guts pathi therinjavanga like panunga,1,8,58,0,0,0,51,latin,0.0,3,[],none,0
kelagade ashtu jana idru mel heng bande masterpiece dialogue yash,unknown_state,tamil_sentiment,tamil,Kelagade ashtu Jana idru mel heng bande: Masterpiece dialogue Yash,1,10,65,0,0,0,56,latin,0.0,3,"[{""word"": ""dialogue"", ""aspect"": ""dialogue"", ""confidence"": 1.0}]",dialogue,1
biggest deadly hardcore die-hard fan of thala ajith kumar from england,Positive,tamil_sentiment,tamil,BIGGEST DEADLY HARDCORE DIE-HARD FAN OF THALA AJITH KUMAR FROM ENGLAND󠁧󠁢󠁥󠁮󠁧󠁿,1,11,70,0,0,0,59,latin,0.0,0,"[{""word"": ""fan"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
first odamba korachuto apram nadika vanga thayavu senju,Negative,tamil_sentiment,tamil,First odamba korachuto apram nadika vanga thayavu senju 🥵,1,8,55,0,0,0,48,latin,0.0,1,[],none,0
vetrimaran sir padam. nambi polam. padam hit.. by thala fans,Positive,tamil_sentiment,tamil,Vetrimaran Sir padam.  Nambi polam... Padam hit.... By thala fans,4,10,60,0,0,0,47,latin,0.0,0,"[{""word"": ""hit"", ""aspect"": ""box_office_collection"", ""confidence"": 1.0}, {""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",box_office_collection,2
2 teaser in 3 months ngk kaappaan,unknown_state,tamil_sentiment,tamil,2 teaser in 3 months  NGK & Kaappaan,1,7,33,0,0,0,25,latin,28.57142857142857,3,"[{""word"": ""teaser"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
just 2k likes to reach 400k likes,Mixed_feelings,tamil_sentiment,tamil,just 2k likes to reach 400k likes​,1,7,33,0,0,0,23,latin,0.0,2,[],none,0
ரஜினி சார ரண்டு கண்ணத்துலயும் அரஞ்சிட்டீங்களேடா ..பாவிகளா,Negative,tamil_sentiment,tamil,ரஜினி சார ரண்டு கண்ணத்துலயும் அரஞ்சிட்டீங்களேடா ....பாவிகளா,1,6,57,50,0,0,0,tamil,0.0,1,[],none,0
super super ghibran bgm vera level,Positive,tamil_sentiment,tamil,Super super Ghibran bgm vera level,1,6,34,0,0,0,29,latin,0.0,0,"[{""word"": ""bgm"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}]",music_bgm,1
realy semmma thala da kedhu da,Positive,tamil_sentiment,tamil,Realy Semmma Thala da kedhu da,1,6,30,0,0,0,25,latin,0.0,0,[],none,0
super akshay sir i love u sir,Positive,tamil_sentiment,tamil,Super akshay sir i love u sir,1,7,29,0,0,0,23,latin,0.0,0,[],none,0
iwanellam oru hero welanginamaditan tamil cinema,Negative,tamil_sentiment,tamil,Iwanellam oru hero welanginamaditan Tamil cinema,1,6,48,0,0,0,43,latin,0.0,1,"[{""word"": ""hero"", ""aspect"": ""hero_character"", ""confidence"": 1.0}]",hero_character,1
ethana look da samy thalaivan eppavume mass tha,Positive,tamil_sentiment,tamil,Ethana look da samy thalaivan eppavume mass tha,1,8,47,0,0,0,40,latin,0.0,0,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.5}]",fan_stardom,1
trailerkum 500 k likes varum nu solravanga mattum like a podu ..,Positive,tamil_sentiment,tamil,Trailerkum 500 k likes varum nu solravanga mattum like a podu ....,1,12,64,0,0,0,48,latin,16.666666666666664,0,[],none,0
nadippin naayagan surya sir,Positive,tamil_sentiment,tamil,Nadippin naayagan surya sir,1,4,27,0,0,0,24,latin,0.0,0,[],none,0
semma semma semma waiting all kerala sk fans,Positive,tamil_sentiment,tamil,Semma semma semma waiting all Kerala sk fans,1,8,44,0,0,0,37,latin,0.0,0,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
10 million viewers. i am waiting,Positive,tamil_sentiment,tamil,10 million viewers... I AM WAITING,2,6,32,0,0,0,24,latin,16.666666666666664,0,[],none,0
enna kanravudaaa ithu sotta manda dala,Negative,tamil_sentiment,tamil,enna kanravudaaa ithu sotta manda dala,1,6,38,0,0,0,33,latin,0.0,1,[],none,0
padam vettri pera vaazhthukkal..jaadhi paarkadha manidhargal samoogathil irundhu oruvan,Positive,tamil_sentiment,tamil,Padam vettri pera vaazhthukkal..Jaadhi paarkadha manidhargal samoogathil irundhu oruvan,1,9,87,0,0,0,77,latin,0.0,0,[],none,0
final touch ye ithu 96 yaara yemathuringa,unknown_state,tamil_sentiment,tamil,Final touch ye ithu 96 yaara yemathuringa,1,7,41,0,0,0,33,latin,14.285714285714285,3,[],none,0
bro yaro oru dhar pannura thappuku ella vijay fans yum thappa sollathinga..vijay fans nerayaperu likes pottu errukangal..,Positive,tamil_sentiment,tamil,Bro yaro oru dhar pannura thappuku ella vijay fans yum thappa sollathinga......vijay fans nerayaperu likes pottu errukangal..,1,17,121,0,0,0,101,latin,0.0,0,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}, {""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,2
"sad to say, but seems like rekka 2..hope i'm wrong!",Mixed_feelings,tamil_sentiment,tamil,"Sad to say, but seems like rekka 2....hope I'm wrong!",1,10,51,0,0,0,36,latin,0.0,2,[],none,0
hi sonna podhum lovers oru like podunga,unknown_state,tamil_sentiment,tamil,Hi sonna podhum lovers oru like podunga,1,7,39,0,0,0,33,latin,0.0,3,[],none,0
podra thalaivar vera level. trailer kiliyudhu sekiram va thalaiva,Positive,tamil_sentiment,tamil,Podra thalaivar vera level. Trailer kiliyudhu sekiram va thalaiva,2,9,65,0,0,0,56,latin,0.0,0,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
"sirappana, tharamana sambavam jan. 10th nadakka irukku. sweet thaan pongal inippu saappida pogiromm",Positive,tamil_sentiment,tamil,"sirappana, tharamana sambavam JAN. 10th NADAKKA IRUKKU. sweet thaan PONGAL Inippu saappida pogiromm",3,13,99,0,0,0,82,latin,0.0,0,[],none,0
enna mari veetuku theriyama ippa trailer parkuravanga yaravadhu irukeengala,Positive,tamil_sentiment,tamil,Enna Mari veetuku Theriyama ippa trailer parkuravanga Yaravadhu irukeengala,1,9,75,0,0,0,67,latin,0.0,0,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
na padippa vachu viyabaram pandravan ila..padikiravana vachu viyabaram pandravan,Positive,tamil_sentiment,tamil,Na padippa vachu viyabaram pandravan ila..padikiravana vachu viyabaram pandravan,1,9,80,0,0,0,70,latin,0.0,0,[],none,0
anjali athulya seem like own sisters,unknown_state,tamil_sentiment,tamil,Anjali Athulya seem like own sisters,1,6,36,0,0,0,31,latin,0.0,3,[],none,0
thaaru maaru chiyaan anna sema stylish,Positive,tamil_sentiment,tamil,Thaaru maaru chiyaan Anna sema stylish,1,6,38,0,0,0,33,latin,0.0,0,[],none,0
super film sir p. ranjith ku potu karunga boss.,unknown_state,tamil_sentiment,tamil,Super film sir P. Ranjith ku potu karunga boss.,2,9,47,0,0,0,37,latin,0.0,3,[],none,0
"innimey saapatu vai , kozhambu vai nu yevanaa sonninga .. goth.. semma semma",Positive,tamil_sentiment,tamil,"Innimey saapatu vai , kozhambu vai nu yevanaa sonninga .....  goth............  semma semma",3,13,76,0,0,0,59,latin,15.384615384615383,0,[],none,0
arjun sir hero level mass,Positive,tamil_sentiment,tamil,Arjun sir hero level  mass,1,5,25,0,0,0,21,latin,0.0,0,"[{""word"": ""hero"", ""aspect"": ""hero_character"", ""confidence"": 1.0}, {""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.5}]",hero_character,2
thala kannula thanniye vanthuduchu unga uzhaipa parkum pothu,Positive,tamil_sentiment,tamil,thala kannula thanniye vanthuduchu unga uzhaipa parkum pothu,1,8,60,0,0,0,53,latin,0.0,0,[],none,0
varalam varalam vaa 13 million varalam vaa bairavaa,Positive,tamil_sentiment,tamil,varalam varalam vaa  13 Million varalam vaa bairavaa,1,8,51,0,0,0,42,latin,12.5,0,[],none,0
"நம்ம சின்ன வயசுல விளையாடன ஏரி எங்க மச்சா ,இப்போ நீ அத்துக்குமேலதான் இருக்க",unknown_state,tamil_sentiment,tamil,"நம்ம சின்ன வயசுல விளையாடன ஏரி எங்க மச்சா ,இப்போ நீ அத்துக்குமேலதான் இருக்க",1,11,74,63,0,0,0,tamil,0.0,3,[],none,0
"entha trailer ku matum ella , matha hero voda trailer kum , dislikes varuthu, tamil cinema stars fans poramai,",unknown_state,tamil_sentiment,tamil,"Entha trailer ku matum ella , matha hero voda trailer kum , dislikes varuthu, tamil cinema stars fans poramai,",1,19,110,0,0,0,88,latin,10.526315789473683,3,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}, {""word"": ""hero"", ""aspect"": ""hero_character"", ""confidence"": 1.0}, {""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}, {""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",trailer_teaser,4
அதான பாத்தேன் தளபதி மட்டும் கமுச்சுருக்கப்லயேன்னு பாத்தேன் ..தல இருக்காப்ல screen la,Positive,tamil_sentiment,tamil,அதான  பாத்தேன் தளபதி மட்டும் கமுச்சுருக்கப்லயேன்னு பாத்தேன் ....தல இருக்காப்ல Screen LA,1,10,84,65,0,0,8,tamil,20.0,0,[],none,0
namba thala ajith smoke panni paathirikkuringla .. thala maari nalla manasu endha actor ku varum? never ..ever.give..up.,Positive,tamil_sentiment,tamil,#Namba thala ajith smoke panni paathirikkuringla ..... Thala maari nalla manasu endha actor Ku varum??? NEVER ....EVER...GIVE..UP...,3,17,120,0,0,0,95,latin,5.88235294117647,0,"[{""word"": ""actor"", ""aspect"": ""hero_character"", ""confidence"": 1.0}]",hero_character,1
at 0 32 pause panni 5sec face ah partha gubeernu sirippu varuthu,Mixed_feelings,tamil_sentiment,tamil,at 0:32 pause panni 5sec face ah partha gubeernu sirippu varuthu,1,12,64,0,0,0,49,latin,16.666666666666664,2,[],none,0
சமூகத்தில் நடக்கும் நாடக காதலை படம் பிடித்து காட்டும் படம்.சமூகத்தின் மறுபக்கத்தை பற்றி இதுவரை எந்த திரைப்படமும் சொல்லாததை இந்த படம் மூலம் வெட்ட வெளிச்சமாக இன்னும் கொஞ்சம் நாட்களில் திரையரங்குகளில்.. காண தவராதீர்கள்.,Mixed_feelings,tamil_sentiment,tamil,சமூகத்தில் நடக்கும் நாடக காதலை படம் பிடித்து காட்டும் படம்.சமூகத்தின் மறுபக்கத்தை பற்றி இதுவரை எந்த திரைப்படமும் சொல்லாததை இந்த படம் மூலம் வெட்ட வெளிச்சமாக இன்னும் கொஞ்சம் நாட்களில் திரையரங்குகளில்.. காண தவராதீர்கள்...,2,25,216,188,0,0,0,tamil,0.0,2,[],none,0
dai ithu velayutham padam da yaara yeamaathringa ??,Positive,tamil_sentiment,tamil,Dai ithu velayutham Padam Da Yaara yeamaathringa ??,1,8,51,0,0,0,42,latin,12.5,0,[],none,0
jithu vs kali .petta paarakk.jithu fans hit like..,Positive,tamil_sentiment,tamil,Jithu Vs Kali ...Petta paarakk...Jithu fans hit like..,1,8,50,0,0,0,39,latin,0.0,0,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
commends padikum podhey jolly iruku yengada irunthinga ivalo nala ithey pola yella jathi karanum othumaiya irunga pa,unknown_state,tamil_sentiment,tamil,Commends padikum podhey jolly iruku yengada irunthinga ivalo nala ithey pola yella jathi karanum othumaiya irunga pa,1,17,116,0,0,0,100,latin,0.0,3,[],none,0
படத்தை எடுத்த இயக்குனர் மோகனுக்கு உள்ள தைரியம் இதுவரைக்கும் தமிழ் சினிமாவில் நான் பார்த்ததில்லை அவருக்கு என்னுடைய வாழ்த்துக்கள்,Positive,tamil_sentiment,tamil,படத்தை எடுத்த இயக்குனர் மோகனுக்கு உள்ள தைரியம் இதுவரைக்கும் தமிழ் சினிமாவில் நான் பார்த்ததில்லை அவருக்கு என்னுடைய வாழ்த்துக்கள்,1,14,127,114,0,0,0,tamil,0.0,0,[],none,0
thalaivar fan sk ku wishes thalaivar veriyan,Positive,tamil_sentiment,tamil,THALAIVAR FAN SK KU WISHES THALAIVAR VERIYAN,1,7,44,0,0,0,38,latin,0.0,0,"[{""word"": ""fan"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
arunvj. srilankan slang sema. ananda sollathenga. vjsethubathiyu gethaa kaamikama semaya ordinary actng uh irk. simbu. okay. . arvindhsamy unaku yaravdhu palaya frnd irkangla nambadha..semayosema,Positive,tamil_sentiment,tamil,Arunvj... srilankan slang sema... ananda sollathenga... Vjsethubathiyu gethaa kaamikama semaya ordinary actng uh irk... Simbu... okay. . Arvindhsamy : unaku yaravdhu palaya frnd irkangla nambadha..semayosema,8,24,195,0,0,0,163,latin,4.166666666666666,0,[],none,0
thalapathy fans - like thala fans - comment,unknown_state,tamil_sentiment,tamil,THALAPATHY FANS - Like   THALA FANS - COMMENT,1,8,43,0,0,0,34,latin,25.0,3,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}, {""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,2
வீர வன்னியர்கள் சார்பில் படம் வெற்றி அடைய வாழ்த்துக்கள்,Positive,tamil_sentiment,tamil,வீர வன்னியர்கள் சார்பில் படம் வெற்றி அடைய வாழ்த்துக்கள்,1,7,55,49,0,0,0,tamil,0.0,0,[],none,0
idhula oru trailer ah thu,Negative,tamil_sentiment,tamil,Idhula oru Trailer ah thu,1,5,25,0,0,0,21,latin,0.0,1,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
super hit suriya sir love from salman khan fan's,Positive,tamil_sentiment,tamil,SUPER HIT SURIYA SIR  LOVE FROM SALMAN KHAN FAN'S,1,9,48,0,0,0,39,latin,0.0,0,"[{""word"": ""hit"", ""aspect"": ""box_office_collection"", ""confidence"": 1.0}, {""word"": ""fan"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",box_office_collection,2
second part erekuma ? good making,Positive,tamil_sentiment,tamil,Second part erekuma ? Good making,2,6,33,0,0,0,27,latin,16.666666666666664,0,[],none,0
ஜீவா mass மூவி யா அமையும் solravanga like,unknown_state,tamil_sentiment,tamil,ஜீவா  MASS மூவி யா  அமையும் solravanga like,1,7,41,17,0,0,18,latin,42.85714285714285,3,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.5}]",fan_stardom,1
சீமான் மேடயில் பேச பேச படமா வருது,unknown_state,tamil_sentiment,tamil,சீமான் மேடயில் பேச பேச படமா வருது,1,6,33,28,0,0,0,tamil,0.0,3,[],none,0
1 54 reply to haters.. slipper hit..dislike potta pundangalukku,Negative,tamil_sentiment,tamil,1:54 reply to Haters.... Slipper hit....Dislike potta pundangalukku,2,9,63,0,0,0,48,latin,22.22222222222222,1,"[{""word"": ""hit"", ""aspect"": ""box_office_collection"", ""confidence"": 1.0}]",box_office_collection,1
i'm telugu but anna dhanush fan .assuran.keka,Positive,tamil_sentiment,tamil,I'm Telugu but Anna dhanush fan .assuran.keka,1,7,45,0,0,0,36,latin,0.0,0,"[{""word"": ""fan"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
