text,label,dataset,language,text_original,sentence_count,word_count,char_count,script_tamil,script_malayalam,script_kannada,script_latin,dominant_script,code_mix_index,label_encoded,wsd_aspects,wsd_primary_aspect,wsd_aspect_count
ooty ai karnataka udan inaika aarpatam,unknown_state,mal_sentiment,mal,ooty ai karnataka udan inaika aarpatam,1,6,38,0,0,0,33,latin,0.0,3,[],none,0
3 30 muthal ee channelin mumbil irikkuvarnnu,unknown_state,mal_sentiment,mal,3:30 muthal ee channelin mumbil irikkuvarnnu,1,7,44,0,0,0,35,latin,28.57142857142857,3,[],none,0
rakshasan moviee pole pedi thonuna trailr,Positive,mal_sentiment,mal,Rakshasan moviee pole pedi thonuna trailr,1,6,41,0,0,0,36,latin,0.0,0,[],none,0
onv sir ne oorkkunnu ippo .. pazhassi raja ..,unknown_state,mal_sentiment,mal,ONV sir ne oorkkunnu ippo .... Pazhassi Raja ......,2,9,45,0,0,0,33,latin,22.22222222222222,3,[],none,0
aa pennu ntha kodimaram aano ena heightaa,Negative,mal_sentiment,mal,Aa pennu ntha kodimaram aano ena heightaa,1,7,41,0,0,0,35,latin,0.0,1,[],none,0
koode nilkkunnavark chunk kodukkum pullu giri,Positive,mal_sentiment,mal,Koode Nilkkunnavark Chunk Kodukkum 🤩🤩 PULLU GIRI 🤡🤡🤡🤡🤡,1,6,45,0,0,0,40,latin,0.0,0,[],none,0
nalla script selectionu pritviraj kazhinje vere aarum ullu malayalathil,Positive,mal_sentiment,mal,Nalla script selectionu pritviraj kazhinje vere aarum ullu malayalathil,1,9,71,0,0,0,63,latin,0.0,0,"[{""word"": ""script"", ""aspect"": ""story_screenplay"", ""confidence"": 1.0}]",story_screenplay,1
entha aa shabdam.veendum veendum kelkan thonnunnu,Positive,mal_sentiment,mal,Entha aa shabdam...veendum veendum kelkan thonnunnu,1,6,49,0,0,0,43,latin,0.0,0,[],none,0
ജയസൂര്യ ഫാൻസിന്റെ വിജയാശംസകൾ പോളിക്ക് ഇക്കാ ബോക് സ് ഓഫിസ്,Positive,mal_sentiment,mal,ജയസൂര്യ ഫാൻസിന്റെ വിജയാശംസകൾ  പോളിക്ക് ഇക്കാ ബോക്‌സ് ഓഫിസ്,1,8,57,0,50,0,0,malayalam,0.0,0,[],none,0
marakkar polichadukkum mone kando laletta love you,Positive,mal_sentiment,mal,Marakkar polichadukkum Mone kando laletta Love you,1,7,50,0,0,0,44,latin,0.0,0,[],none,0
ente ponnoo.. gopi sundar .. ingal poliyanu bro.. mammookane pinne enthu parayaan oru raksheellaaa,Positive,mal_sentiment,mal,Ente ponnoo.. Gopi Sundar .. Ingal poliyanu bro.. Mammookane pinne enthu parayaan oru raksheellaaa,4,14,98,0,0,0,79,latin,7.142857142857142,0,[],none,0
ഇതിന് മുൻപ് ദിലീപ് ഏട്ടൻ പെൺ വേഷം ചെയ്തിട്ടുണ്ടെലും സ്ത്രൈണി ഭാവങ്ങൾ ഒക്കെ ഇക്കയുടെ ഒരു രക്ഷയും ഇല്ലാ..ഇത് പോലെ ഭാവങ്ങൾ അനശ്വരം ആക്കിയ മറ്റൊരു നടൻ ജഗതി ചേട്ടൻ ആണ്.. ഇതൊക്കെ ഒരു ക്ലാസ്സ് rare ഐറ്റം ആണ്,Positive,mal_sentiment,mal,ഇതിന് മുൻപ് ദിലീപ് ഏട്ടൻ പെൺ വേഷം ചെയ്തിട്ടുണ്ടെലും സ്ത്രൈണി ഭാവങ്ങൾ ഒക്കെ ഇക്കയുടെ ഒരു രക്ഷയും ഇല്ലാ..ഇത്‌ പോലെ ഭാവങ്ങൾ അനശ്വരം ആക്കിയ മറ്റൊരു നടൻ ജഗതി ചേട്ടൻ ആണ്.. ഇതൊക്കെ ഒരു ക്ലാസ്സ്‌ rare ഐറ്റം ആണ്,2,29,200,0,164,0,4,malayalam,3.4482758620689653,0,"[{""word"": ""നടൻ"", ""aspect"": ""hero_character"", ""confidence"": 1.0}]",hero_character,1
padam kandavarkku like aam mass ka baap,unknown_state,mal_sentiment,mal,Padam kandavarkku like aam Mass ka baap,1,7,39,0,0,0,33,latin,0.0,3,"[{""word"": ""mass"", ""aspect"": ""fan_stardom"", ""confidence"": 0.5}]",fan_stardom,1
ഒരു പോത്തൻ വാവ മണക്കുന്നു എന്ന് പറഞ്ഞാൽ ആരാധകർ എന്നെ പഞ്ഞിക്കിടുവോ,Mixed_feelings,mal_sentiment,mal,ഒരു പോത്തൻ വാവ മണക്കുന്നു എന്ന് പറഞ്ഞാൽ ആരാധകർ എന്നെ പഞ്ഞിക്കിടുവോ,1,9,66,0,58,0,0,malayalam,0.0,2,"[{""word"": ""ആരാധകർ"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
sunny chechiye kaanan vannathu njan maathram aano,unknown_state,mal_sentiment,mal,Sunny chechiye kaanan vannathu njan maathram aano,1,7,49,0,0,0,43,latin,0.0,3,[],none,0
മുഖ്യമന്ത്രി രാജിവെക്കുക.. ന്താ ഇത്.. നാട്ടിൽ മുഴുവൻ മോഷണം,unknown_state,mal_sentiment,mal,മുഖ്യമന്ത്രി രാജിവെക്കുക.. ന്താ ഇത്.. നാട്ടിൽ മുഴുവൻ മോഷണം,3,7,58,0,48,0,0,malayalam,0.0,3,[],none,0
3800 viewrs oh my godd megastar the gr8,Positive,mal_sentiment,mal,38000000 viewrs oh my goddddddddddddddddd  megastar the gr8,1,8,39,0,0,0,27,latin,12.5,0,[],none,0
"രൂപപോലും മുടക്കാതെ സിനിമ പഠിയ്ക്കാം. ഒരു ഫിലിം ഇൻസ്റ്റിറ്റ്യൂട്ടിലും പോവാതെ , ലക്ഷങ്ങൾ ചിലവാക്കാതെ തികച്ചും സൗജന്യമായ് സിനിമ പഠിയ്ക്കാം.! അതിനായ് നിങ്ങൾ ചെയ്യേണ്ടത് ഇത്രമാത്രം - black hawak entertainments എന്ന ഈ ചാനൽ subscribe ചെയ്യുക തൊട്ടടുത്തുള്ള bell button അമർത്തുക. ഉടൻ ഞങ്ങൾ ആരംഭിക്കുന്ന cinema cinema എന്ന ഈ പ്രോഗ്രാം നിങ്ങൾക്ക് episode by episode ആയി ലഭിക്കുന്നതാണ് . pls subscribe this chanel",unknown_state,mal_sentiment,mal,"രൂപപോലും മുടക്കാതെ സിനിമ പഠിയ്ക്കാം...  ഒരു ഫിലിം ഇൻസ്റ്റിറ്റ്യൂട്ടിലും പോവാതെ , ലക്ഷങ്ങൾ ചിലവാക്കാതെ തികച്ചും സൗജന്യമായ് സിനിമ പഠിയ്ക്കാം...!  അതിനായ് നിങ്ങൾ ചെയ്യേണ്ടത് ഇത്രമാത്രം :-   BLACK HAWAK entertainments  എന്ന ഈ ചാനൽ Subscribe ചെയ്യുക തൊട്ടടുത്തുള്ള Bell button അമർത്തുക.   ഉടൻ ഞങ്ങൾ ആരംഭിക്കുന്ന Cinema Cinema എന്ന ഈ പ്രോഗ്രാം നിങ്ങൾക്ക് Episode by Episode ആയി ലഭിക്കുന്നതാണ്‌.       Pls Subscribe This Chanel",5,51,402,0,252,0,93,malayalam,35.294117647058826,3,[],none,0
malayala cinema yude thalavara maattum e padam,Positive,mal_sentiment,mal,Malayala cinema yude thalavara maattum e padam,1,7,46,0,0,0,40,latin,0.0,0,[],none,0
ഈ പടം എട്ടുനിലയിൽ പൊട്ടും എന്ന് അഭിപ്രായം ഉള്ളവർ ലൈക്ക് അടിച്ചേ,unknown_state,mal_sentiment,mal,ഈ പടം എട്ടുനിലയിൽ പൊട്ടും എന്ന് അഭിപ്രായം ഉള്ളവർ ലൈക്ക് അടിച്ചേ,1,9,63,0,55,0,0,malayalam,0.0,3,[],none,0
can t wait mamooka.mammoty fans adi like,unknown_state,mal_sentiment,mal,Can’t wait mamooka.mammoty fans adi like,1,7,40,0,0,0,33,latin,0.0,3,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
history of mammukka kattawaiting and support love u mammukka,Positive,mal_sentiment,mal,History of Mammukka   kattawaiting and support love u Mammukka,1,9,60,0,0,0,52,latin,0.0,0,[],none,0
ashirvad gothamb atta kondu undakkiya nalla onnathadharam ittimani chappathi kumalayillathe pottii,Negative,mal_sentiment,mal,ashirvad  gothamb atta kondu undakkiya nalla  onnathadharam  ittimani  chappathi  kumalayillathe pottii,1,11,98,0,0,0,88,latin,0.0,1,[],none,0
raju ettan villain role il aane powlikkum,Positive,mal_sentiment,mal,Raju ettan villain role il aane powlikkum,1,7,41,0,0,0,35,latin,0.0,0,"[{""word"": ""villain"", ""aspect"": ""hero_character"", ""confidence"": 1.0}, {""word"": ""role"", ""aspect"": ""hero_character"", ""confidence"": 1.0}]",hero_character,2
lalettaa ormavecha naalu muthal malayalikalude aaavesamaya lalettaaa,Positive,mal_sentiment,mal,Lalettaa Ormavecha naalu muthal malayalikalude aaavesamaya lalettaaa,1,7,68,0,0,0,62,latin,0.0,0,[],none,0
നിവിൻ പൊളി ഫാൻസിന്റെ കട്ട സപ്പോർട്ട് ഉണ്ട് ട്ടോ റോഷൻ ചേട്ടാ dieago garcia യ്ക്ക് waiting,Positive,mal_sentiment,mal,നിവിൻ പൊളി ഫാൻസിന്റെ കട്ട സപ്പോർട്ട് ഉണ്ട് ട്ടോ   റോഷൻ ചേട്ടാ Dieago Garcia യ്ക്ക് Waiting,1,13,88,0,57,0,19,malayalam,23.07692307692308,0,[],none,0
adipoli vere level aayttam ethumathi fdfs polichadukkan,Positive,mal_sentiment,mal,Adipoli Vere level  Aayttam ethumathi fdfs polichadukkan,1,7,55,0,0,0,49,latin,0.0,0,[],none,0
"koora padam urappa kandal aryam.. hello, peruchazhi linil varunna adutha padam arikum ithum.. nirthikoode immathiri scriptinu abhinayikan",Negative,mal_sentiment,mal,"Koora padam urappa kandal aryam.. Hello, peruchazhi linil varunna adutha padam arikum ithum.. Nirthikoode immathiri scriptinu abhinayikan",3,17,137,0,0,0,116,latin,0.0,1,[],none,0
"മമ്മുക്കയെ കാണാൻ വന്നതാ, ഊള പാട്ട്, തട്ടി കൂട്ടി പാട്ട് അത്രയേ ഉള്ളു",Negative,mal_sentiment,mal,"മമ്മുക്കയെ കാണാൻ വന്നതാ, ഊള പാട്ട്, തട്ടി കൂട്ടി പാട്ട് അത്രയേ ഉള്ളു",1,10,68,0,57,0,0,malayalam,0.0,1,"[{""word"": ""പാട്ട്"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}, {""word"": ""പാട്ട്"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}]",music_bgm,2
1.3 k dislikes. ഇജ്ജാതി കുരു before trailer release,Negative,mal_sentiment,mal,1.3 k dislikes. ഇജ്ജാതി കുരു before trailer release 🤣🤣🤣🤣,2,8,51,0,11,0,29,latin,37.5,1,"[{""word"": ""trailer"", ""aspect"": ""trailer_teaser"", ""confidence"": 1.0}]",trailer_teaser,1
title kanichappo chunk ayye ikka illadaa enn .ikkane kanichappo avante vayaa adanju,unknown_state,mal_sentiment,mal,Title kanichappo chunk:ayye ikka illadaa enn .ikkane kanichappo avante vayaa adanju,1,12,83,0,0,0,71,latin,0.0,3,[],none,0
ഡിസ് ലൈക്ക് അടിക്കുന്ന മൈരുകളോട് നാളെ 4 മണിക്ക് പൂറ് ബ്രദർ ഉണ്ട്,Negative,mal_sentiment,mal,ഡിസ്‌ലൈക്ക് അടിക്കുന്ന മൈരുകളോട് നാളെ 4 മണിക്ക് പൂറ് ബ്രദർ ഉണ്ട്,1,10,64,0,54,0,0,malayalam,10.0,1,[],none,0
porinju mariyam jose..kure nalai only for seetha lovers enna fb kootaima kathirikunnu..karanam..nammude swasuttyy e movil und.. ..joshy sirinte ithvareulla ella moviesum kandittund .ithum kanum sir.. swasunje all the best..e filim super hit akatte.. njangade kuttyku inium orupad avasarangal kittatte ..swasunje..njangal ith kanumm..abipratavum ariyikum..ok da.muthee,Positive,mal_sentiment,mal,Porinju mariyam jose.....Kure nalai only for seetha lovers enna fb kootaima kathirikunnu.....Karanam.....Nammude swasuttyyyyyyyyy e movil und.. ......Joshy sirinte ithvareulla ella moviesum kandittund ...Ithum kanum sir..   swasunje all the best......E filim super hit akatte.. njangade kuttyku inium orupad avasarangal kittatte .....Swasunje....Njangal ith kanummmmmmm.....Abipratavum ariyikum.....Ok da...Mutheeeee,4,44,367,0,0,0,298,latin,0.0,0,"[{""word"": ""hit"", ""aspect"": ""box_office_collection"", ""confidence"": 1.0}]",box_office_collection,1
mukkuuthhii mammooka ipol konduvarum enna vallyyy pattu,unknown_state,mal_sentiment,mal,Mukkuuthhii mammooka ipol konduvarum Enna vallyyy pattu,1,7,55,0,0,0,49,latin,0.0,3,"[{""word"": ""pattu"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}]",music_bgm,1
looks like netflix series oru film aayi coloring mach aavunnilla,Mixed_feelings,mal_sentiment,mal,Looks like netflix series oru film aayi coloring Mach aavunnilla,1,10,64,0,0,0,55,latin,0.0,2,[],none,0
പ്രാചി തെഹ് ലന്റെ സൗന്ദര്യം ആസ്വാധിച്ചവർ ഇവിടെ കാമോണ്,unknown_state,mal_sentiment,mal,പ്രാചി തെഹ്‌ലന്റെ സൗന്ദര്യം ആസ്വാധിച്ചവർ ഇവിടെ കാമോണ്,1,7,53,0,47,0,0,malayalam,0.0,3,[],none,0
കണ്ണ് തുറന്നു സ്വപ്നം കാണാൻ കഴിയും ഈ song കേട്ടാൽ. addicted.. this song,Positive,mal_sentiment,mal,കണ്ണ് തുറന്നു സ്വപ്നം കാണാൻ കഴിയും ഈ song കേട്ടാൽ... Addicted.. This song,3,11,71,0,38,0,20,malayalam,36.36363636363637,0,"[{""word"": ""song"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}, {""word"": ""song"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}]",music_bgm,2
നമസ്കാരം എല്ലാവരും ഇദൊന്നു വായിച്ചു നോക്കിയിട്ട് പോകുക ഇതൊരു പെറ്റീഷൻ ആണ് എന്തിനെതിരെ? cbse പത്താം ക്ലാസ്സ് വിദ്യാർത്ഥികളുടെ മാത് സ് പരീക്ഷയുടെ ചോദ്യ പേപ്പറുകൾക്ക് എതിരെ എന്തായിരുന്നു പ്രശ്നം? 7മാർച്ച് 2019ഇല് നടന്ന മാത് സ് പരീക്ഷയിൽ നാല് തരം ചോദ്യ പേപ്പറുകൾ ഉണ്ടായിരുന്നു ചിലത് വളരെ ബുദ്ധിമുട്ടുള്ളത് ചിലത് വളരെ സുഖകരവും ആയതായിരുന്നു. അത്കൊണ്ട് എന്താണ് പ്രശ്നം? അതികം പഠിക്കാൻ കഴിവില്ലാത്തവർക്ക് ബുദ്ധിമുട്ടുള്ള ചോദ്യം കിട്ടിയാൽ അവർക്ക് അധികം മാർക്ക് ലഭിക്കില്ല അതുമാത്രമല്ല ഏറ്റവും നല്ല പോലെ പഠിക്കുന്ന കുട്ടിക്ക് വളരെ സുഖകരമായ ചോദ്യ പേപ്പർ കിട്ടിയാൽ അവർ നല്ല മാർക് ലഭിക്കും ഇത് നല്ല പോലെ പടിക്കുന്നവന്റെയും പഠിക്കാത്തവന്റെയും മാർക്കിൽ വ്യത്യാസം വരുത്തും ഇത് പഠിക്കാൻ കഴിയാത്തവരുടെ മുന്നോട്ടുള്ള ജീവിതത്തിന് തടസമാകും എന്താണ് ചെയ്യേണ്ടത്? മുകളിൽ കൊടുത്തിട്ടുള്ള ലിങ്കിൽ കയറുക എന്നിട്ട് sign the petition എന്ന ബട്ടണിൽ അമർത്തുക എന്നിട്ട് നിങ്ങളുടെ പേരും ഇമെയിലും അടിക്കുക ഇത്രയും മതി പറ്റുമെങ്കിൽ ഷെയർ ചെയ്യുക നിങ്ങളാൽ പല കൂട്ടികളുടെയും ജീവിതം രക്ഷപെടാം,unknown_state,mal_sentiment,mal,നമസ്കാരം എല്ലാവരും ഇദൊന്നു വായിച്ചു നോക്കിയിട്ട് പോകുക   : ഇതൊരു പെറ്റീഷൻ ആണ്  എന്തിനെതിരെ? : CBSE പത്താം ക്ലാസ്സ്‌ വിദ്യാർത്ഥികളുടെ മാത്‍സ് പരീക്ഷയുടെ ചോദ്യ പേപ്പറുകൾക്ക് എതിരെ   എന്തായിരുന്നു പ്രശ്നം? : 7മാർച്ച്‌ 2019ഇല്  നടന്ന മാത്‍സ് പരീക്ഷയിൽ നാല് തരം ചോദ്യ പേപ്പറുകൾ ഉണ്ടായിരുന്നു ചിലത് വളരെ ബുദ്ധിമുട്ടുള്ളത് ചിലത് വളരെ സുഖകരവും ആയതായിരുന്നു.   അത്കൊണ്ട് എന്താണ് പ്രശ്നം? : അതികം പഠിക്കാൻ കഴിവില്ലാത്തവർക്ക് ബുദ്ധിമുട്ടുള്ള ചോദ്യം കിട്ടിയാൽ അവർക്ക് അധികം മാർക്ക്‌ ലഭിക്കില്ല അതുമാത്രമല്ല ഏറ്റവും നല്ല പോലെ പഠിക്കുന്ന കുട്ടിക്ക് വളരെ സുഖകരമായ ചോദ്യ പേപ്പർ കിട്ടിയാൽ അവർ നല്ല മാർക് ലഭിക്കും ഇത് നല്ല പോലെ പടിക്കുന്നവന്റെയും പഠിക്കാത്തവന്റെയും മാർക്കിൽ വ്യത്യാസം വരുത്തും ഇത് പഠിക്കാൻ കഴിയാത്തവരുടെ മുന്നോട്ടുള്ള ജീവിതത്തിന് തടസമാകും   എന്താണ് ചെയ്യേണ്ടത്? :മുകളിൽ കൊടുത്തിട്ടുള്ള ലിങ്കിൽ കയറുക എന്നിട്ട് sign the petition എന്ന ബട്ടണിൽ  അമർത്തുക എന്നിട്ട് നിങ്ങളുടെ പേരും ഇമെയിലും അടിക്കുക ഇത്രയും മതി പറ്റുമെങ്കിൽ ഷെയർ ചെയ്യുക  നിങ്ങളാൽ പല കൂട്ടികളുടെയും ജീവിതം രക്ഷപെടാം,6,110,952,0,814,0,19,malayalam,3.636363636363636,3,[],none,0
മാമാങ്കത്തിലൂടെ ചാവേറായി ഇനി ഷൈലോക്ക്ലൂടെ അസുരനായി ne va thaliva..,Positive,mal_sentiment,mal,മാമാങ്കത്തിലൂടെ ചാവേറായി ഇനി ഷൈലോക്ക്ലൂടെ അസുരനായി Ne va Thaliva........,1,8,66,0,46,0,11,malayalam,37.5,0,[],none,0
വെണ്ണിലാ ചന്ദന കിണ്ണം പുന്നമട കായലിൽ വീണേ കുഞ്ഞിളം കയ്യിൽ മെല്ലെ കോരിയെടുക്കാൻ വാ.. മുണ്ടകൻ കൊയ്ത്ത്തു കഴിഞ്ഞു ആറ്റകിളി പോകും നേരം മഞ്ഞണി തൂവൽ കൊണ്ടൊരു കൂടൊരുക്കാൻ വാ.. കാലി മേയ്യുന്ന പുല്ലാനി കാട്ടിൽ കണ്ണി മാങ്ങ കടിച്ചു നടക്കാം കാറ്റിൻ പാദസരങ്ങൾ കിലുക്കാം കുന്നി മഞ്ചാടി കുന്നിലേറാം വെണ്ണിലാ ചന്ദന കിണ്ണം പുന്നമട കായലിൽ വീണേ കുഞ്ഞിളം കയ്യിൽ മെല്ലെ കോരിയെടുക്കാൻ വാ.. മുണ്ടകൻ കൊയ്ത്ത്തു കഴിഞ്ഞു ആറ്റകിളി പോകും നേരം മഞ്ഞണി തൂവൽ കൊണ്ടൊരു കൂടൊരുക്കാൻ വാ.. കാലി മേയ്യുന്ന പുല്ലാനി കാട്ടിൽ കണ്ണി മാങ്ങ കടിച്ചു നടക്കാം കാറ്റിൻ പാദസരങ്ങൾ കിലുക്കാം കുന്നി മഞ്ചാടി കുന്നിലേറാം പിന്നിൽ വന്നു കണ്ണ് പൊത്താം കണ്ടുവെന്നു കള്ളം ചൊല്ലാം കാണാത്ത കഥകളിലെ രാജാവും രാണിയുമാകാം ഓണ വില്ലും കൈകളിലേന്തി ഉഞ്ഞാലാടാം പീലി നീട്ടുന്ന കോല മയിലാം മുകിലോടുന്ന മേട്ടിലോളിക്കാം സ്വർണ മീനായ് നീന്തി തുടിക്കാം വഞ്ചി പാട്ടിന്റെ വിള്ളിലേറാം വെണ്ണിലാ ചന്ദന കിണ്ണം പുന്നമട കായലിൽ വീണേ കുഞ്ഞിളം കയ്യിൽ മെല്ലെ കോരിയെടുക്കാൻ വാ.. മുണ്ടകൻ കൊയ്ത്ത്തു കഴിഞ്ഞു ആറ്റകിളി പോകും നേരം മഞ്ഞണി തൂവൽ കൊണ്ടൊരു കൂടൊരുക്കാൻ വാ.. മ്മ്മം .. മ്മ്മം .. ആ ..ആ .ആ ..ആ ..മ്മ്മം .. മ്മ്മം .. കണ്ണാരം പൊത്തി കളിക്കാം.. മണ്ണപ്പം ചുട്ടു വിളമ്ബാം ചക്കര മാവിൻ ചോട്ടിൽ.. കൊത്തങ്ങൾ ആറാവെപ്പും ആതിരകൾ നാമം ചൊല്ലും അംബലം കാണാം നാളെ കിന്നാര കുരിവിക്കു ചോറുണ് പിന്നെ അണ്ണാറകണ്ണന് പാലുട്ട് ദൂരെ അപപ്പൂപ്പൻ തടിക്കു കല്യാണം കുട്ടിആനക്ക് നീരാട്ട് വെണ്ണിലാ ചന്ദന കിണ്ണം പുന്നമട കായലിൽ വീണേ കുഞ്ഞിളം കയ്യിൽ മെല്ലെ കോരിയെടുക്കാൻ വാ.. മുണ്ടകൻ കൊയ്ത്ത്തു കഴിഞ്ഞു ആറ്റകിളി പോകും നേരം മഞ്ഞണി തൂവൽ കൊണ്ടൊരു കൂടൊരുക്കാൻ വാ.. കാലി മേയ്യുന്ന പുല്ലാനി കാട്ടിൽ കണ്ണി മാങ്ങ കടിച്ചു നടക്കാം കാറ്റിൻ പാദസരങ്ങൾ കിലുക്കാം കുന്നി മഞ്ചാടി കുന്നിലേറാം,unknown_state,mal_sentiment,mal,വെണ്ണിലാ ചന്ദന കിണ്ണം പുന്നമട കായലിൽ വീണേ  കുഞ്ഞിളം കയ്യിൽ മെല്ലെ കോരിയെടുക്കാൻ വാ.. മുണ്ടകൻ കൊയ്ത്ത്തു കഴിഞ്ഞു ആറ്റകിളി പോകും നേരം  മഞ്ഞണി തൂവൽ കൊണ്ടൊരു കൂടൊരുക്കാൻ വാ..  കാലി മേയ്യുന്ന പുല്ലാനി കാട്ടിൽ  കണ്ണി മാങ്ങ കടിച്ചു നടക്കാം  കാറ്റിൻ പാദസരങ്ങൾ കിലുക്കാം  കുന്നി മഞ്ചാടി കുന്നിലേറാം   വെണ്ണിലാ ചന്ദന കിണ്ണം പുന്നമട കായലിൽ വീണേ  കുഞ്ഞിളം കയ്യിൽ മെല്ലെ കോരിയെടുക്കാൻ വാ.. മുണ്ടകൻ കൊയ്ത്ത്തു കഴിഞ്ഞു ആറ്റകിളി പോകും നേരം  മഞ്ഞണി തൂവൽ കൊണ്ടൊരു കൂടൊരുക്കാൻ വാ..  കാലി മേയ്യുന്ന പുല്ലാനി കാട്ടിൽ  കണ്ണി മാങ്ങ കടിച്ചു നടക്കാം  കാറ്റിൻ പാദസരങ്ങൾ  കിലുക്കാം  കുന്നി മഞ്ചാടി കുന്നിലേറാം   പിന്നിൽ വന്നു കണ്ണ് പൊത്താം  കണ്ടുവെന്നു കള്ളം ചൊല്ലാം  കാണാത്ത കഥകളിലെ രാജാവും രാണിയുമാകാം  ഓണ വില്ലും കൈകളിലേന്തി ഉഞ്ഞാലാടാം  പീലി നീട്ടുന്ന കോല മയിലാം  മുകിലോടുന്ന മേട്ടിലോളിക്കാം  സ്വർണ മീനായ്‌ നീന്തി തുടിക്കാം  വഞ്ചി പാട്ടിന്റെ വിള്ളിലേറാം   വെണ്ണിലാ ചന്ദന കിണ്ണം പുന്നമട കായലിൽ വീണേ  കുഞ്ഞിളം കയ്യിൽ മെല്ലെ കോരിയെടുക്കാൻ വാ.. മുണ്ടകൻ കൊയ്ത്ത്തു കഴിഞ്ഞു ആറ്റകിളി പോകും നേരം  മഞ്ഞണി തൂവൽ കൊണ്ടൊരു കൂടൊരുക്കാൻ വാ..  മ്മ്മം .... മ്മ്മം .... ആ .....ആ ...ആ .......ആ ....മ്മ്മം .... മ്മ്മം ....  കണ്ണാരം പൊത്തി കളിക്കാം.. മണ്ണപ്പം ചുട്ടു വിളമ്ബാം  ചക്കര മാവിൻ ചോട്ടിൽ..  കൊത്തങ്ങൾ ആറാവെപ്പും  ആതിരകൾ നാമം ചൊല്ലും അംബലം കാണാം   നാളെ കിന്നാര കുരിവിക്കു ചോറുണ്  പിന്നെ അണ്ണാറകണ്ണന് പാലുട്ട്  ദൂരെ അപപ്പൂപ്പൻ തടിക്കു കല്യാണം  കുട്ടിആനക്ക് നീരാട്ട്‌   വെണ്ണിലാ ചന്ദന കിണ്ണം പുന്നമട കായലിൽ വീണേ  കുഞ്ഞിളം കയ്യിൽ മെല്ലെ കോരിയെടുക്കാൻ വാ.. മുണ്ടകൻ കൊയ്ത്ത്തു കഴിഞ്ഞു ആറ്റകിളി പോകും നേരം  മഞ്ഞണി തൂവൽ കൊണ്ടൊരു കൂടൊരുക്കാൻ വാ..  കാലി മേയ്യുന്ന പുല്ലാനി കാട്ടിൽ  കണ്ണി മാങ്ങ കടിച്ചു നടക്കാം  കാറ്റിൻ പാദസരങ്ങൾ  കിലുക്കാം   കുന്നി മഞ്ചാടി കുന്നിലേറാം,15,199,1552,0,1319,0,0,malayalam,2.010050251256281,3,[],none,0
ആരോ ഒരാൾ അല്ല..എന്റെ ഏട്ടൻ .. my bigbrother,unknown_state,mal_sentiment,mal,ആരോ ഒരാൾ അല്ല..എന്റെ ഏട്ടൻ .. My BigBrother,2,7,43,0,21,0,12,malayalam,42.85714285714285,3,[],none,0
mookuthi kaanathe poya sankadathil dance kalikkunna oru paavam pennite kadhana katha,unknown_state,mal_sentiment,mal,Mookuthi kaanathe poya sankadathil dance kalikkunna oru paavam pennite kadhana Katha,1,11,84,0,0,0,74,latin,0.0,3,"[{""word"": ""katha"", ""aspect"": ""story_screenplay"", ""confidence"": 1.0}]",story_screenplay,1
ലാലേട്ടന്റെ കണ്ണിന് എന്തെങ്കിലും മാറ്റം ആർക്കെങ്കിലും തോന്നിയോ?,unknown_state,mal_sentiment,mal,ലാലേട്ടന്റെ കണ്ണിന് എന്തെങ്കിലും മാറ്റം ആർക്കെങ്കിലും തോന്നിയോ?,1,6,63,0,57,0,0,malayalam,0.0,3,[],none,0
"hi gireesh, orayiram ashamsakal ee udyamathinu.",Positive,mal_sentiment,mal,"Hi Gireesh, Orayiram ashamsakal ee udyamathinu.",1,6,47,0,0,0,40,latin,0.0,0,[],none,0
megastar fans oru like adi,unknown_state,mal_sentiment,mal,MEGASTAR  fans oru like adi,1,5,26,0,0,0,22,latin,0.0,3,"[{""word"": ""fans"", ""aspect"": ""fan_stardom"", ""confidence"": 1.0}]",fan_stardom,1
ikka . . . . chumma angu dislike adikkananu uddeshamengil. pls wait.. mmkk tym indallo..,unknown_state,mal_sentiment,mal,IKKA  . . . . Chumma angu Dislike adikkananu uddeshamengil... Pls wait.. 🤗 mmkk tym indallo..,7,15,88,0,0,0,65,latin,26.666666666666668,3,[],none,0
ippolum prithviraj young aayi irikkyunu wow,Positive,mal_sentiment,mal,Ippolum prithviraj young aayi irikkyunu wow,1,6,43,0,0,0,38,latin,0.0,0,[],none,0
korach kooid massum nall bgm undekil adipoli aayene,Positive,mal_sentiment,mal,Korach kooid massum Nall bgm undekil adipoli aayene,1,8,51,0,0,0,44,latin,0.0,0,"[{""word"": ""bgm"", ""aspect"": ""music_bgm"", ""confidence"": 1.0}]",music_bgm,1
